gru,dense,epochs,neuronios,ativacao_gru,ativacao_normal,normalizacao,timesteps,mae,rmse,mape
2,0,100,"(256, 64)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,24776.497121335815,39309.55577995765,0.2656042788809005
2,0,100,"(256, 64)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,22948.923429214014,39136.30045288493,0.2232116455228665
2,0,100,"(256, 64)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,21598.847528691716,38171.794155604795,0.21286955433467097
2,0,100,"(256, 64)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,26478.06870975379,44511.855307129605,0.2941438284605701
2,0,100,"(256, 64)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,27222.96683484584,43338.58663441874,0.31648541642188727
2,0,100,"(256, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,146536.99696695965,231285.62149390005,0.9780243371635333
2,0,100,"(256, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,146598.81405294797,231487.89691174796,0.9779025297092251
2,0,100,"(256, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,146541.70576822918,231288.6049056181,0.9781352911993051
2,0,100,"(256, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,146599.65408061922,231488.42889275315,0.9779223543102626
2,0,100,"(256, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,146537.03688395183,231285.64678434658,0.9780252777322951
2,0,100,"(256, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,146598.760465564,231487.86297458742,0.9779012651295581
2,0,100,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,28848.408287760416,41133.532993527966,0.4021114316861043
2,0,100,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,24830.733610836876,38747.56495924645,0.31572176597520835
2,0,100,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,23602.982044270833,35743.36896876068,0.35953974658333104
2,0,100,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,24372.860634563905,38659.03781157563,0.31073810722776524
2,0,100,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,32832.896410984846,48564.80880891379,0.4216456753566564
2,0,100,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,25327.464997413237,40626.876800387356,0.29405338960519084
2,0,100,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,25678.449528438683,38255.12357695773,0.3052982174777535
2,0,100,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,32131.96969927096,55102.30174209082,0.3149524034020943
2,0,100,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,21040.65024739583,33414.32132555619,0.270220267290006
2,0,100,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,23658.13088547995,36571.7984211144,0.3030002499540211
2,0,100,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,28183.902535511363,44722.93129251036,0.30870223864354085
2,0,100,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,29049.156661152985,45874.08011628123,0.3031814184515514
2,0,100,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,145623.52974283855,230707.95314528767,0.9565002019834569
2,0,100,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,145682.00898677783,230908.38419263158,0.9562660295367207
2,0,100,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,145626.13423502605,230709.59711716085,0.9565615719378886
2,0,100,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,145683.98708591022,230909.63216936984,0.9563127133576372
2,0,100,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,145623.68892252605,230708.05362000156,0.9565039527530754
2,0,100,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,145681.89635399857,230908.31312074556,0.9562633714728055
2,0,100,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,25685.13733960701,38525.27953850983,0.3233421561596769
2,0,100,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,47745.362654731165,92366.21833012026,0.5218034319954081
2,0,100,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,22330.88940696023,35993.227441738185,0.28768461931516853
2,0,100,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,24856.663018301944,38115.387138226535,0.34875689768775986
2,0,100,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,29209.163622750948,41078.514476084936,0.41824937104423854
2,0,100,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,54862.74773094576,100340.95315695125,0.5740989431008163
2,0,100,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,25953.907342566286,38528.97252958227,0.3275680170766194
2,0,100,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,28090.916820725433,42622.32217373136,0.35337863208004006
2,0,100,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,21687.258484848484,34107.302740764084,0.2324872481387938
2,0,100,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,26449.731651778933,39965.634790236174,0.4839179265331997
2,0,100,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,29372.82680279356,49537.074790205166,0.3239796870577104
2,0,100,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,31341.97635544027,47676.80949068689,0.37694742472353027
2,0,100,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,146536.00111735027,231284.9905488658,0.9780008718425617
2,0,100,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,146598.0617338345,231487.42047664264,0.9778847750808191
2,0,100,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,146537.42702067058,231285.8939658085,0.9780344705694888
2,0,100,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,146599.22938480123,231488.15994215815,0.9779123310840033
2,0,100,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,146536.07496988933,231285.03733987178,0.9780026120385884
2,0,100,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,146598.05426796674,231487.41575827223,0.9778845983922415
