estados,data,pib_pc,pib_pmc,pib_pcpt,populacao,pib_cc,ipca,incc,igp,selic,idh_long,idh_renda,idh_educacao,nfsp,estoque,desemprego
PE,201807,87142487.40788402,144899139.2476105,0.8351526959674243,7187355.0,3683870.40236553,2.32,0.31,0.44,0.03785271429,0.79,0.77,0.66,0.77,7813724.30644261,12.6
PI,201807,23576348.010285087,39226777.92823176,0.6623219787492425,2610476.0,1374977.0573544693,2.32,0.31,0.44,0.03785271429,0.82,0.65,0.69,0.77,7813724.30644261,12.6
PR,201807,206719493.5231617,343795896.53688025,1.6577504597159092,8511279.0,8943093.13975158,2.32,0.31,0.44,0.03785271429,0.77,0.68,0.67,0.77,7813724.30644261,12.6
RJ,201807,330529524.697555,550002737.8237147,1.771144328700757,12916705.0,12909714.641689545,2.32,0.31,0.44,0.03785271429,0.86,0.66,0.76,0.77,7813724.30644261,12.6
RN,201807,32290948.580357987,53700261.302527115,0.840733262919697,2448267.0,1520413.3742002456,2.32,0.31,0.44,0.03785271429,0.85,0.77,0.68,0.77,7813724.30644261,12.6
RO,201807,21948555.2309904,36496998.11404661,1.1214300552568182,1190739.0,803858.098753053,2.32,0.31,0.44,0.03785271429,0.85,0.68,0.73,0.77,7813724.30644261,12.6
RR,201807,6487208.8230743995,10793057.482167093,1.069263044569697,228749.0,359058.53098410484,2.32,0.31,0.44,0.03785271429,0.78,0.79,0.7,0.77,7813724.30644261,12.6
RS,201807,211131984.25450623,351226568.3010886,1.6948216604719697,9249199.0,8306022.204370962,2.32,0.31,0.44,0.03785271429,0.78,0.7,0.77,0.77,7813724.30644261,12.6
SC,201807,133129375.8144652,221432261.07468468,1.7216684200454544,4614268.0,6392812.796100855,2.32,0.31,0.44,0.03785271429,0.87,0.71,0.78,0.77,7813724.30644261,12.6
SE,201807,20334415.056172423,33812664.063441,0.8097958011901515,1515142.0,1133563.6518729017,2.32,0.31,0.44,0.03785271429,0.85,0.78,0.83,0.77,7813724.30644261,12.6
SP,201807,1004735863.8249867,1670874193.8459716,2.014706369920454,32126058.0,38425946.530604176,2.32,0.31,0.44,0.03785271429,0.8,0.8,0.64,0.77,7813724.30644261,12.6
TO,201807,17384296.147807665,28910920.174999397,1.0176726204295452,946604.0,891093.5909093104,2.32,0.31,0.44,0.03785271429,0.81,0.68,0.73,0.77,7813724.30644261,12.6
AC,201808,7328283.4759549815,12224754.620688694,0.7794923967499998,428006.0,280767.3621859769,2.8,0.26,0.68,0.034749,0.82,0.75,0.68,0.84,7813724.30644261,12.4
AL,201808,26656854.65019762,44455701.40167686,0.7251153479234848,2548092.0,1124293.7145884298,2.8,0.26,0.68,0.034749,0.78,0.66,0.64,0.84,7813724.30644261,12.4
AM,201808,45181334.807359174,75376722.83322747,1.00805598849697,2165852.0,1584179.677833069,2.8,0.26,0.68,0.034749,0.82,0.64,0.71,0.84,7813724.30644261,12.4
AP,201808,8368555.807799695,13962123.57312319,0.9300487466234848,299305.0,340697.3706340756,2.8,0.26,0.68,0.034749,0.79,0.7,0.74,0.84,7813724.30644261,12.4
BA,201808,134793875.92691442,224857375.58200338,0.8170180615772729,12014023.0,7032994.418875278,2.8,0.26,0.68,0.034749,0.81,0.68,0.65,0.84,7813724.30644261,12.4
CE,201808,73946185.34817676,123347643.78129226,0.7423321758795454,6433713.0,3479673.862299051,2.8,0.26,0.68,0.034749,0.82,0.69,0.72,0.84,7813724.30644261,12.4
DF,201808,122165252.97728316,203773464.33530182,3.7048228991515155,1639035.0,2605072.106678782,2.8,0.26,0.68,0.034749,0.89,0.68,0.8,0.84,7813724.30644261,12.4
ES,201808,59681002.405694574,99656308.454858,1.360932312717424,2649747.0,2369721.2357085627,2.8,0.26,0.68,0.034749,0.85,0.86,0.73,0.84,7813724.30644261,12.4
GO,201808,95068029.26623482,158536324.48322025,1.2583570036590912,4098513.0,5068052.892669406,2.8,0.26,0.68,0.034749,0.82,0.74,0.74,0.84,7813724.30644261,12.4
MA,201808,46235515.08257883,77147540.45887038,0.5985083893484849,4990749.0,2243291.149626072,2.8,0.26,0.68,0.034749,0.76,0.75,0.68,0.84,7813724.30644261,12.4
MG,201808,289319395.1144769,482649585.0357752,1.2483815619219698,15941939.0,13102823.160943376,2.8,0.26,0.68,0.034749,0.85,0.62,0.71,0.84,7813724.30644261,12.4
MS,201808,50889141.46890487,84920754.38545623,1.6944088480250004,1818175.0,2177813.5092880805,2.8,0.26,0.68,0.034749,0.83,0.75,0.76,0.84,7813724.30644261,12.4
MT,201808,65334052.40303088,109010876.23945494,1.7432216911969698,2107698.0,2931541.6791463015,2.8,0.26,0.68,0.034749,0.88,0.74,0.75,0.84,7813724.30644261,12.4
PA,201808,79683247.48179142,132901663.17859691,0.8573136210636364,5328133.0,3754325.638412015,2.8,0.26,0.68,0.034749,0.81,0.74,0.67,0.84,7813724.30644261,12.4
PB,201808,31137909.48183851,51930589.08715238,0.7064346862696971,3229163.0,1584970.2912886413,2.8,0.26,0.68,0.034749,0.84,0.69,0.76,0.84,7813724.30644261,12.4
PE,201808,87046349.90199193,145164938.53965917,0.8340467889189394,7187355.0,3650000.944688554,2.8,0.26,0.68,0.034749,0.79,0.77,0.66,0.84,7813724.30644261,12.4
PI,201808,23717040.807413787,39575093.94525838,0.6654386042227273,2610476.0,1368239.6314609668,2.8,0.26,0.68,0.034749,0.82,0.65,0.69,0.84,7813724.30644261,12.4
PR,201808,206942430.5091578,345174204.5519733,1.6591657586810606,8511279.0,8930149.98039835,2.8,0.26,0.68,0.034749,0.77,0.68,0.67,0.84,7813724.30644261,12.4
RJ,201808,332921454.1741047,555581495.566934,1.7797995172356058,12916705.0,12850806.234094085,2.8,0.26,0.68,0.034749,0.86,0.66,0.76,0.84,7813724.30644261,12.4
RN,201808,32305786.012305763,53882422.67673831,0.8417315721090909,2448267.0,1506787.9963870072,2.8,0.26,0.68,0.034749,0.85,0.77,0.68,0.84,7813724.30644261,12.4
RO,201808,21933155.578102473,36578559.894609034,1.1233998253454547,1190739.0,790438.3054110912,2.8,0.26,0.68,0.034749,0.85,0.68,0.73,0.84,7813724.30644261,12.4
RR,201808,6522612.281701907,10883412.340635994,1.0655638738757576,228749.0,360344.32995112427,2.8,0.26,0.68,0.034749,0.78,0.79,0.7,0.84,7813724.30644261,12.4
RS,201808,211989836.9378494,353679138.7905527,1.7016572297659094,9249199.0,8290101.729009382,2.8,0.26,0.68,0.034749,0.78,0.7,0.77,0.84,7813724.30644261,12.4
SC,201808,133439233.6214362,222595615.13694742,1.7245255799280301,4614268.0,6402517.80459002,2.8,0.26,0.68,0.034749,0.87,0.71,0.78,0.84,7813724.30644261,12.4
SE,201808,20318285.64359621,33885139.84478913,0.8094698912204545,1515142.0,1106916.704859945,2.8,0.26,0.68,0.034749,0.85,0.78,0.83,0.84,7813724.30644261,12.4
SP,201808,1005098998.0269967,1676378786.2432024,2.0136395928946964,32126058.0,38222117.25601481,2.8,0.26,0.68,0.034749,0.8,0.8,0.64,0.84,7813724.30644261,12.4
TO,201808,17396471.08849615,29015931.68466169,1.0180855050969695,946604.0,894913.229978848,2.8,0.26,0.68,0.034749,0.81,0.68,0.73,0.84,7813724.30644261,12.4
AC,201809,7346294.300800766,12290287.385752184,0.7781037296916667,428006.0,281172.160289084,2.99,0.51,1.79,0.0318266,0.82,0.75,0.68,0.87,7813724.30644261,12.3
AL,201809,26632952.723708555,44546256.07642779,0.725508916694697,2548092.0,1115517.1913972273,2.99,0.51,1.79,0.0318266,0.78,0.66,0.64,0.87,7813724.30644261,12.3
AM,201809,45343576.599970736,75865395.89250948,1.0112973372560605,2165852.0,1571647.731896559,2.99,0.51,1.79,0.0318266,0.82,0.64,0.71,0.87,7813724.30644261,12.3
AP,201809,8403963.555022145,14061492.588312106,0.9307068255613636,299305.0,340702.8588808607,2.99,0.51,1.79,0.0318266,0.79,0.7,0.74,0.87,7813724.30644261,12.3
BA,201809,135121697.25960767,226057036.52730113,0.821592217003788,12014023.0,6982676.125757157,2.99,0.51,1.79,0.0318266,0.81,0.68,0.65,0.87,7813724.30644261,12.3
CE,201809,74080510.0063414,123930519.34750868,0.7432709392325758,6433713.0,3509860.4904104886,2.99,0.51,1.79,0.0318266,0.82,0.69,0.72,0.87,7813724.30644261,12.3
DF,201809,122335128.71046393,204650391.804712,3.71717348424697,1639035.0,2615341.7941154786,2.99,0.51,1.79,0.0318266,0.89,0.68,0.8,0.87,7813724.30644261,12.3
ES,201809,60550874.624366,101385576.22689176,1.3820601365734846,2649747.0,2359232.3357272535,2.99,0.51,1.79,0.0318266,0.85,0.86,0.73,0.87,7813724.30644261,12.3
GO,201809,94917940.69229156,158752073.43450406,1.2539747560151517,4098513.0,5030755.478314032,2.99,0.51,1.79,0.0318266,0.82,0.74,0.74,0.87,7813724.30644261,12.3
MA,201809,46490197.3665109,77794178.66706,0.6015396714946971,4990749.0,2212337.022071528,2.99,0.51,1.79,0.0318266,0.76,0.75,0.68,0.87,7813724.30644261,12.3
MG,201809,290164663.4393163,485458671.8207314,1.252449387839394,15941939.0,13127551.240538867,2.99,0.51,1.79,0.0318266,0.85,0.62,0.71,0.87,7813724.30644261,12.3
MS,201809,51230045.03542445,85732639.30776957,1.704298961816667,1818175.0,2171402.026388877,2.99,0.51,1.79,0.0318266,0.83,0.75,0.76,0.87,7813724.30644261,12.3
MT,201809,65664263.56246299,109875566.87954794,1.7475339046227274,2107698.0,2913878.0458134497,2.99,0.51,1.79,0.0318266,0.88,0.74,0.75,0.87,7813724.30644261,12.3
PA,201809,79712202.43219827,133338336.26408285,0.8564141024227273,5328133.0,3772448.3858270184,2.99,0.51,1.79,0.0318266,0.81,0.74,0.67,0.87,7813724.30644261,12.3
PB,201809,31123322.91262515,52058408.57365652,0.7065692690939396,3229163.0,1574506.060548714,2.99,0.51,1.79,0.0318266,0.84,0.69,0.76,0.87,7813724.30644261,12.3
PE,201809,86950212.39609984,145430737.83170784,0.8329408818704546,7187355.0,3616131.487011578,2.99,0.51,1.79,0.0318266,0.79,0.77,0.66,0.87,7813724.30644261,12.3
PI,201809,23857733.604542486,39923409.96228499,0.6685552296962121,2610476.0,1361502.2055674642,2.99,0.51,1.79,0.0318266,0.82,0.65,0.69,0.87,7813724.30644261,12.3
PR,201809,207165367.49515387,346552512.56706625,1.660581057646212,8511279.0,8917206.821045117,2.99,0.51,1.79,0.0318266,0.77,0.68,0.67,0.87,7813724.30644261,12.3
RJ,201809,335313383.6506543,561160253.3101534,1.7884547057704543,12916705.0,12791897.826498628,2.99,0.51,1.79,0.0318266,0.86,0.66,0.76,0.87,7813724.30644261,12.3
RN,201809,32320623.444253538,54064584.0509495,0.8427298812984848,2448267.0,1493162.6185737688,2.99,0.51,1.79,0.0318266,0.85,0.77,0.68,0.87,7813724.30644261,12.3
RO,201809,21917755.925214548,36660121.675171465,1.125369595434091,1190739.0,777018.5120691293,2.99,0.51,1.79,0.0318266,0.85,0.68,0.73,0.87,7813724.30644261,12.3
RR,201809,6558015.740329413,10973767.199104894,1.0618647031818182,228749.0,361630.1289181436,2.99,0.51,1.79,0.0318266,0.78,0.79,0.7,0.87,7813724.30644261,12.3
RS,201809,212847689.62119257,356131709.2800167,1.7084927990598486,9249199.0,8274181.253647802,2.99,0.51,1.79,0.0318266,0.78,0.7,0.77,0.87,7813724.30644261,12.3
SC,201809,133749091.42840719,223758969.1992102,1.7273827398106059,4614268.0,6412222.813079187,2.99,0.51,1.79,0.0318266,0.87,0.71,0.78,0.87,7813724.30644261,12.3
SE,201809,20302156.231019992,33957615.62613727,0.8091439812507576,1515142.0,1080269.7578469883,2.99,0.51,1.79,0.0318266,0.85,0.78,0.83,0.87,7813724.30644261,12.3
SP,201809,1005462132.2290068,1681883378.6404333,2.012572815868939,32126058.0,38018287.98142544,2.99,0.51,1.79,0.0318266,0.8,0.8,0.64,0.87,7813724.30644261,12.3
TO,201809,17408646.029184632,29120943.19432398,1.0184983897643938,946604.0,898732.8690483858,2.99,0.51,1.79,0.0318266,0.81,0.68,0.73,0.87,7813724.30644261,12.3
AC,201810,7364305.12564655,12355820.150815677,0.7767150626333332,428006.0,281576.9583921912,3.3,0.51,0.26,0.03056971429,0.82,0.75,0.68,0.88,7813724.30644261,12.0
AL,201810,26609050.797219485,44636810.75117871,0.725902485465909,2548092.0,1106740.668206025,3.3,0.51,0.26,0.03056971429,0.78,0.66,0.64,0.88,7813724.30644261,12.0
AM,201810,45505818.39258229,76354068.9517915,1.0145386860151517,2165852.0,1559115.7859600491,3.3,0.51,0.26,0.03056971429,0.82,0.64,0.71,0.88,7813724.30644261,12.0
AP,201810,8439371.302244592,14160861.603501024,0.9313649044992424,299305.0,340708.34712764574,3.3,0.51,0.26,0.03056971429,0.79,0.7,0.74,0.88,7813724.30644261,12.0
BA,201810,135449518.59230092,227256697.47259888,0.8261663724303031,12014023.0,6932357.832639035,3.3,0.51,0.26,0.03056971429,0.81,0.68,0.65,0.88,7813724.30644261,12.0
CE,201810,74214834.66450605,124513394.91372511,0.7442097025856061,6433713.0,3540047.118521926,3.3,0.51,0.26,0.03056971429,0.82,0.69,0.72,0.88,7813724.30644261,12.0
DF,201810,122505004.44364467,205527319.27412215,3.7295240693424243,1639035.0,2625611.4815521752,3.3,0.51,0.26,0.03056971429,0.89,0.68,0.8,0.88,7813724.30644261,12.0
ES,201810,61420746.84303743,103114843.9989255,1.403187960429545,2649747.0,2348743.4357459443,3.3,0.51,0.26,0.03056971429,0.85,0.86,0.73,0.88,7813724.30644261,12.0
GO,201810,94767852.11834833,158967822.3857879,1.2495925083712125,4098513.0,4993458.063958659,3.3,0.51,0.26,0.03056971429,0.82,0.74,0.74,0.88,7813724.30644261,12.0
MA,201810,46744879.65044297,78440816.87524962,0.6045709536409092,4990749.0,2181382.8945169835,3.3,0.51,0.26,0.03056971429,0.76,0.75,0.68,0.88,7813724.30644261,12.0
MG,201810,291009931.76415557,488267758.6056877,1.2565172137568184,15941939.0,13152279.320134358,3.3,0.51,0.26,0.03056971429,0.85,0.62,0.71,0.88,7813724.30644261,12.0
MS,201810,51570948.60194403,86544524.2300829,1.7141890756083336,1818175.0,2164990.5434896736,3.3,0.51,0.26,0.03056971429,0.83,0.75,0.76,0.88,7813724.30644261,12.0
MT,201810,65994474.7218951,110740257.51964094,1.751846118048485,2107698.0,2896214.412480598,3.3,0.51,0.26,0.03056971429,0.88,0.74,0.75,0.88,7813724.30644261,12.0
PA,201810,79741157.38260512,133775009.34956875,0.8555145837818183,5328133.0,3790571.133242022,3.3,0.51,0.26,0.03056971429,0.81,0.74,0.67,0.88,7813724.30644261,12.0
PB,201810,31108736.343411792,52186228.060160674,0.706703851918182,3229163.0,1564041.8298087865,3.3,0.51,0.26,0.03056971429,0.84,0.69,0.76,0.88,7813724.30644261,12.0
PE,201810,86854074.89020775,145696537.1237565,0.8318349748219697,7187355.0,3582262.029334602,3.3,0.51,0.26,0.03056971429,0.79,0.77,0.66,0.88,7813724.30644261,12.0
PI,201810,23998426.401671186,40271725.97931161,0.6716718551696969,2610476.0,1354764.7796739617,3.3,0.51,0.26,0.03056971429,0.82,0.65,0.69,0.88,7813724.30644261,12.0
PR,201810,207388304.48114997,347930820.5821593,1.6619963566113638,8511279.0,8904263.661691887,3.3,0.51,0.26,0.03056971429,0.77,0.68,0.67,0.88,7813724.30644261,12.0
RJ,201810,337705313.127204,566739011.0533726,1.7971098943053028,12916705.0,12732989.418903168,3.3,0.51,0.26,0.03056971429,0.86,0.66,0.76,0.88,7813724.30644261,12.0
RN,201810,32335460.876201313,54246745.42516069,0.8437281904878788,2448267.0,1479537.2407605303,3.3,0.51,0.26,0.03056971429,0.85,0.77,0.68,0.88,7813724.30644261,12.0
RO,201810,21902356.272326622,36741683.45573389,1.1273393655227275,1190739.0,763598.7187271675,3.3,0.51,0.26,0.03056971429,0.85,0.68,0.73,0.88,7813724.30644261,12.0
RR,201810,6593419.19895692,11064122.057573793,1.058165532487879,228749.0,362915.9278851629,3.3,0.51,0.26,0.03056971429,0.78,0.79,0.7,0.88,7813724.30644261,12.0
RS,201810,213705542.30453575,358584279.7694808,1.7153283683537879,9249199.0,8258260.778286222,3.3,0.51,0.26,0.03056971429,0.78,0.7,0.77,0.88,7813724.30644261,12.0
SC,201810,134058949.23537819,224922323.26147294,1.7302398996931816,4614268.0,6421927.821568352,3.3,0.51,0.26,0.03056971429,0.87,0.71,0.78,0.88,7813724.30644261,12.0
SE,201810,20286026.818443775,34030091.4074854,0.8088180712810605,1515142.0,1053622.8108340316,3.3,0.51,0.26,0.03056971429,0.85,0.78,0.83,0.88,7813724.30644261,12.0
SP,201810,1005825266.4310168,1687387971.0376642,2.011506038843182,32126058.0,37814458.706836075,3.3,0.51,0.26,0.03056971429,0.8,0.8,0.64,0.88,7813724.30644261,12.0
TO,201810,17420820.969873115,29225954.703986272,1.018911274431818,946604.0,902552.5081179234,3.3,0.51,0.26,0.03056971429,0.81,0.68,0.73,0.88,7813724.30644261,12.0
AC,201811,7382315.950492334,12421352.915879168,0.775326395575,428006.0,281981.75649529835,3.69,0.36,-1.14,0.028333,0.82,0.75,0.68,0.86,7813724.30644261,11.9
AL,201811,26585148.87073042,44727365.425929636,0.7262960542371212,2548092.0,1097964.1450148225,3.69,0.36,-1.14,0.028333,0.78,0.66,0.64,0.86,7813724.30644261,11.9
AM,201811,45668060.18519385,76842742.0110735,1.0177800347742425,2165852.0,1546583.840023539,3.69,0.36,-1.14,0.028333,0.82,0.64,0.71,0.86,7813724.30644261,11.9
AP,201811,8474779.049467042,14260230.61868994,0.9320229834371212,299305.0,340713.8353744308,3.69,0.36,-1.14,0.028333,0.79,0.7,0.74,0.86,7813724.30644261,11.9
BA,201811,135777339.92499417,228456358.41789663,0.8307405278568183,12014023.0,6882039.539520914,3.69,0.36,-1.14,0.028333,0.81,0.68,0.65,0.86,7813724.30644261,11.9
CE,201811,74349159.32267068,125096270.47994152,0.7451484659386364,6433713.0,3570233.746633364,3.69,0.36,-1.14,0.028333,0.82,0.69,0.72,0.86,7813724.30644261,11.9
DF,201811,122674880.17682542,206404246.74353233,3.741874654437879,1639035.0,2635881.168988872,3.69,0.36,-1.14,0.028333,0.89,0.68,0.8,0.86,7813724.30644261,11.9
ES,201811,62290619.06170885,104844111.77095926,1.4243157842856056,2649747.0,2338254.535764635,3.69,0.36,-1.14,0.028333,0.85,0.86,0.73,0.86,7813724.30644261,11.9
GO,201811,94617763.54440507,159183571.33707175,1.245210260727273,4098513.0,4956160.649603286,3.69,0.36,-1.14,0.028333,0.82,0.74,0.74,0.86,7813724.30644261,11.9
MA,201811,46999561.93437505,79087455.08343926,0.6076022357871214,4990749.0,2150428.7669624393,3.69,0.36,-1.14,0.028333,0.76,0.75,0.68,0.86,7813724.30644261,11.9
MG,201811,291855200.0889949,491076845.3906439,1.2605850396742426,15941939.0,13177007.39972985,3.69,0.36,-1.14,0.028333,0.85,0.62,0.71,0.86,7813724.30644261,11.9
MS,201811,51911852.16846361,87356409.15239625,1.7240791894000003,1818175.0,2158579.06059047,3.69,0.36,-1.14,0.028333,0.83,0.75,0.76,0.86,7813724.30644261,11.9
MT,201811,66324685.881327204,111604948.15973394,1.7561583314742426,2107698.0,2878550.779147746,3.69,0.36,-1.14,0.028333,0.88,0.74,0.75,0.86,7813724.30644261,11.9
PA,201811,79770112.33301197,134211682.43505467,0.8546150651409092,5328133.0,3808693.880657025,3.69,0.36,-1.14,0.028333,0.81,0.74,0.67,0.86,7813724.30644261,11.9
PB,201811,31094149.774198435,52314047.54666483,0.7068384347424245,3229163.0,1553577.5990688587,3.69,0.36,-1.14,0.028333,0.84,0.69,0.76,0.86,7813724.30644261,11.9
PE,201811,86757937.38431565,145962336.41580516,0.8307290677734849,7187355.0,3548392.571657627,3.69,0.36,-1.14,0.028333,0.79,0.77,0.66,0.86,7813724.30644261,11.9
PI,201811,24139119.198799886,40620041.996338226,0.6747884806431818,2610476.0,1348027.3537804594,3.69,0.36,-1.14,0.028333,0.82,0.65,0.69,0.86,7813724.30644261,11.9
PR,201811,207611241.46714604,349309128.59725225,1.6634116555765153,8511279.0,8891320.502338657,3.69,0.36,-1.14,0.028333,0.77,0.68,0.67,0.86,7813724.30644261,11.9
RJ,201811,340097242.6037537,572317768.796592,1.8057650828401508,12916705.0,12674081.01130771,3.69,0.36,-1.14,0.028333,0.86,0.66,0.76,0.86,7813724.30644261,11.9
RN,201811,32350298.30814909,54428906.79937188,0.8447264996772728,2448267.0,1465911.8629472922,3.69,0.36,-1.14,0.028333,0.85,0.77,0.68,0.86,7813724.30644261,11.9
RO,201811,21886956.619438697,36823245.23629631,1.1293091356113638,1190739.0,750178.9253852057,3.69,0.36,-1.14,0.028333,0.85,0.68,0.73,0.86,7813724.30644261,11.9
RR,201811,6628822.657584427,11154476.916042693,1.0544663617939396,228749.0,364201.7268521823,3.69,0.36,-1.14,0.028333,0.78,0.79,0.7,0.86,7813724.30644261,11.9
RS,201811,214563394.98787892,361036850.2589449,1.7221639376477271,9249199.0,8242340.302924642,3.69,0.36,-1.14,0.028333,0.78,0.7,0.77,0.86,7813724.30644261,11.9
SC,201811,134368807.0423492,226085677.32373568,1.7330970595757575,4614268.0,6431632.830057518,3.69,0.36,-1.14,0.028333,0.87,0.71,0.78,0.86,7813724.30644261,11.9
SE,201811,20269897.405867558,34102567.188833535,0.8084921613113636,1515142.0,1026975.8638210751,3.69,0.36,-1.14,0.028333,0.85,0.78,0.83,0.86,7813724.30644261,11.9
SP,201811,1006188400.6330268,1692892563.4348948,2.010439261817424,32126058.0,37610629.43224671,3.69,0.36,-1.14,0.028333,0.8,0.8,0.64,0.86,7813724.30644261,11.9
TO,201811,17432995.9105616,29330966.213648565,1.0193241590992423,946604.0,906372.147187461,3.69,0.36,-1.14,0.028333,0.81,0.68,0.73,0.86,7813724.30644261,11.9
AC,201812,7400326.775338118,12486885.68094266,0.7739377285166665,428006.0,282386.55459840555,4.46,0.59,-0.45,0.0268514,0.82,0.75,0.68,0.85,7813724.30644261,11.7
AL,201812,26561246.944241352,44817920.10068056,0.7266896230083333,2548092.0,1089187.6218236198,4.46,0.59,-0.45,0.0268514,0.78,0.66,0.64,0.85,7813724.30644261,11.7
AM,201812,45830301.97780541,77331415.0703555,1.0210213835333335,2165852.0,1534051.8940870292,4.46,0.59,-0.45,0.0268514,0.82,0.64,0.71,0.85,7813724.30644261,11.7
AP,201812,8510186.79668949,14359599.633878857,0.932681062375,299305.0,340719.32362121594,4.46,0.59,-0.45,0.0268514,0.79,0.7,0.74,0.85,7813724.30644261,11.7
BA,201812,136105161.25768742,229656019.36319438,0.8353146832833335,12014023.0,6831721.246402792,4.46,0.59,-0.45,0.0268514,0.81,0.68,0.65,0.85,7813724.30644261,11.7
CE,201812,74483483.98083532,125679146.04615794,0.7460872292916666,6433713.0,3600420.3747448013,4.46,0.59,-0.45,0.0268514,0.82,0.69,0.72,0.85,7813724.30644261,11.7
DF,201812,122844755.91000617,207281174.21294248,3.7542252395333335,1639035.0,2646150.8564255685,4.46,0.59,-0.45,0.0268514,0.89,0.68,0.8,0.85,7813724.30644261,11.7
