,data,estados,consumo
8257,201802,RS,212139.0
8258,201803,RS,228994.0
8259,201804,RS,226827.0
8260,201805,RS,186855.0
8261,201806,RS,253021.0
8262,201807,RS,194988.0
8263,201808,RS,244406.0
8264,201809,RS,201372.0
8265,201810,RS,251369.0
8266,201811,RS,242782.0
8267,201812,RS,201288.0
8268,201901,RS,226547.0
8269,201902,RS,228500.0
8270,201903,RS,223896.0
8271,201904,RS,234132.0
8272,201905,RS,207586.0
8273,201906,RS,228583.0
8274,201907,RS,234565.0
8275,201908,RS,249519.0
8276,201909,RS,230086.0
8277,201910,RS,233136.0
8278,201911,RS,233800.0
8279,201912,RS,223214.0
8280,199001,SC,91667
8281,199002,SC,65132
8282,199003,SC,75893
8283,199004,SC,78178
8284,199005,SC,95485
8285,199006,SC,88670
8286,199007,SC,103680
8287,199008,SC,117419
8288,199009,SC,97397
8289,199010,SC,98156
8290,199011,SC,88631
8291,199012,SC,77739
8292,199101,SC,80581
8293,199102,SC,76520
8294,199103,SC,91569
8295,199104,SC,94622
8296,199105,SC,103026
8297,199106,SC,90525
8298,199107,SC,105946
8299,199108,SC,106858
8300,199109,SC,103955
8301,199110,SC,97543
8302,199111,SC,88013
8303,199112,SC,81246
8304,199201,SC,90897
8305,199202,SC,77028
8306,199203,SC,93309
8307,199204,SC,84023
8308,199205,SC,86292
8309,199206,SC,96407
8310,199207,SC,97684
8311,199208,SC,100096
8312,199209,SC,98873
8313,199210,SC,103047
8314,199211,SC,95025
8315,199212,SC,83501
8316,199301,SC,81047
8317,199302,SC,74503
8318,199303,SC,96112
8319,199304,SC,87607
8320,199305,SC,93068
8321,199306,SC,96253
8322,199307,SC,102859
8323,199308,SC,88295
8324,199309,SC,86404
8325,199310,SC,84812
8326,199311,SC,88701
8327,199312,SC,88548
8328,199401,SC,80517
8329,199402,SC,75329
8330,199403,SC,85799
8331,199404,SC,79631
8332,199405,SC,79524
8333,199406,SC,83345
8334,199407,SC,72929
8335,199408,SC,89754
8336,199409,SC,107358
8337,199410,SC,83737
8338,199411,SC,84164
8339,199412,SC,90190
8340,199501,SC,87752
8341,199502,SC,71686
8342,199503,SC,87642
8343,199504,SC,71934
8344,199505,SC,81717
8345,199506,SC,80841
8346,199507,SC,79783
8347,199508,SC,88571
8348,199509,SC,84069
8349,199510,SC,89526
8350,199511,SC,83072
8351,199512,SC,72693
8352,199601,SC,83868
8353,199602,SC,88777
8354,199603,SC,98394
8355,199604,SC,116929
8356,199605,SC,137728
8357,199606,SC,104995
8358,199607,SC,124409
8359,199608,SC,129616
8360,199609,SC,118673
8361,199610,SC,126597
8362,199611,SC,134762
8363,199612,SC,107344
8364,199701,SC,115875
8365,199702,SC,113958
8366,199703,SC,125575
8367,199704,SC,140476
8368,199705,SC,134608
8369,199706,SC,134110
8370,199707,SC,142773
8371,199708,SC,133875
8372,199709,SC,144465
8373,199710,SC,128240
8374,199711,SC,120491
8375,199712,SC,129870
8376,199801,SC,126356
8377,199802,SC,114668
8378,199803,SC,134507
8379,199804,SC,126988
8380,199805,SC,137091
8381,199806,SC,140475
8382,199807,SC,145381
8383,199808,SC,128016
8384,199809,SC,140861
8385,199810,SC,140720
8386,199811,SC,148833
8387,199812,SC,130132
8388,199901,SC,129046
8389,199902,SC,121897
8390,199903,SC,151221
8391,199904,SC,128841
8392,199905,SC,142337
8393,199906,SC,135183
8394,199907,SC,132842
8395,199908,SC,151951
8396,199909,SC,136946
8397,199910,SC,138401
8398,199911,SC,150020
8399,199912,SC,128921
8400,200001,SC,131217
8401,200002,SC,130377
8402,200003,SC,150834
8403,200004,SC,141179
8404,200005,SC,155118
8405,200006,SC,153315
8406,200007,SC,151222
8407,200008,SC,167154
8408,200009,SC,140332
8409,200010,SC,149181
8410,200011,SC,153449
8411,200012,SC,137150
8412,200101,SC,151333.33333333334
8413,200102,SC,151333.33333333334
8414,200103,SC,151333.33333333334
8415,200104,SC,151333.33333333334
8416,200105,SC,151333.33333333334
8417,200106,SC,151333.33333333334
8418,200107,SC,151333.33333333334
8419,200108,SC,151333.33333333334
8420,200109,SC,151333.33333333334
8421,200110,SC,151333.33333333334
8422,200111,SC,151333.33333333334
8423,200112,SC,151333.33333333334
8424,200201,SC,140666.66666666666
8425,200202,SC,140666.66666666666
8426,200203,SC,140666.66666666666
8427,200204,SC,140666.66666666666
8428,200205,SC,140666.66666666666
8429,200206,SC,140666.66666666666
8430,200207,SC,140666.66666666666
8431,200208,SC,140666.66666666666
8432,200209,SC,140666.66666666666
8433,200210,SC,140666.66666666666
8434,200211,SC,140666.66666666666
8435,200212,SC,140666.66666666666
8436,200301,SC,142456.0
8437,200302,SC,135829.0
8438,200303,SC,133135.0
8439,200304,SC,144723.0
8440,200305,SC,150523.0
8441,200306,SC,128735.0
8442,200307,SC,154768.0
8443,200308,SC,142558.0
8444,200309,SC,144182.0
8445,200310,SC,152080.0
8446,200311,SC,139013.0
8447,200312,SC,119170.0
8448,200401,SC,135344.0
8449,200402,SC,127693.0
8450,200403,SC,151570.0
8451,200404,SC,137044.0
8452,200405,SC,134493.0
8453,200406,SC,150250.0
8454,200407,SC,149578.0
8455,200408,SC,164042.0
8456,200409,SC,148187.0
8457,200410,SC,151102.0
8458,200411,SC,154958.0
8459,200412,SC,135844.0
8460,200501,SC,134837.0
8461,200502,SC,136495.0
8462,200503,SC,154807.0
8463,200504,SC,146582.0
8464,200505,SC,149537.0
8465,200506,SC,165664.0
8466,200507,SC,162223.0
8467,200508,SC,165871.0
8468,200509,SC,146298.0
8469,200510,SC,151753.0
8470,200511,SC,160162.0
8471,200512,SC,150421.0
8472,200601,SC,154694.0
8473,200602,SC,136733.0
8474,200603,SC,166125.94
8475,200604,SC,137965.0
8476,200605,SC,163144.3
8477,200606,SC,151967.0
8478,200607,SC,158404.0
8479,200608,SC,171917.0
8480,200609,SC,161125.9
8481,200610,SC,170225.0
8482,200611,SC,158829.0
8483,200612,SC,139348.0
8484,200701,SC,155540.0
8485,200702,SC,143950.0
8486,200703,SC,162835.0
8487,200704,SC,151579.0
8488,200705,SC,154226.0
8489,200706,SC,171583.0
8490,200707,SC,173115.0
8491,200708,SC,197102.0
8492,200709,SC,183864.0
8493,200710,SC,211654.0
8494,200711,SC,208967.0
8495,200712,SC,167424.0
8496,200801,SC,188733
8497,200802,SC,187477
8498,200803,SC,197396
8499,200804,SC,216309
8500,200805,SC,226470
8501,200806,SC,224222
8502,200807,SC,262822
8503,200808,SC,248860
8504,200809,SC,254899
8505,200810,SC,249480
8506,200811,SC,190635
8507,200812,SC,206284
8508,200901,SC,210285
8509,200902,SC,199963
8510,200903,SC,231075
8511,200904,SC,223196
8512,200905,SC,227301
8513,200906,SC,229390
8514,200907,SC,231080
8515,200908,SC,229331
8516,200909,SC,216467
8517,200910,SC,232457
8518,200911,SC,237628
8519,200912,SC,201227
8520,201001,SC,198686
8521,201002,SC,202264
8522,201003,SC,241177
8523,201004,SC,215317
8524,201005,SC,223331
8525,201006,SC,238782
8526,201007,SC,255631
8527,201008,SC,257961
8528,201009,SC,263827
8529,201010,SC,267393
8530,201011,SC,260253
8531,201012,SC,228137
8532,201101,SC,231765
8533,201102,SC,226547
8534,201103,SC,282090
8535,201104,SC,243255.0
8536,201105,SC,262534.0
8537,201106,SC,264380.0
8538,201107,SC,255091.0
8539,201108,SC,251899.0
8540,201109,SC,267564.0
8541,201110,SC,277126.0
8542,201111,SC,276719.0
8543,201112,SC,248840.0
8544,201201,SC,254813.0
8545,201202,SC,263264.0
8546,201203,SC,291302.0
8547,201204,SC,246351.0
8548,201205,SC,298866.0
8549,201206,SC,256136.0
8550,201207,SC,273433.0
8551,201208,SC,308092.0
8552,201209,SC,264483.0
8553,201210,SC,304170.0
8554,201211,SC,276773.0
8555,201212,SC,230627.0
8556,201301,SC,287056.0
8557,201302,SC,260528.0
8558,201303,SC,265596.0
8559,201304,SC,310249.0
8560,201305,SC,314468.0
8561,201306,SC,259332.0
8562,201307,SC,311726.0
8563,201308,SC,290193.0
8564,201309,SC,296088.0
8565,201310,SC,326218.0
8566,201311,SC,305101.0
8567,201312,SC,239672.0
8568,201401,SC,278834.0
8569,201402,SC,269690.0
8570,201403,SC,301859.0
8571,201404,SC,287623.0
8572,201405,SC,318335.0
8573,201406,SC,272822.0
8574,201407,SC,333911.0
8575,201408,SC,330394.0
8576,201409,SC,331265.0
8577,201410,SC,347797.0
8578,201411,SC,313927.0
8579,201412,SC,264734.0
8580,201501,SC,266119.0
8581,201502,SC,276558.0
8582,201503,SC,329931.0
8583,201504,SC,284080.0
8584,201505,SC,253608.0
8585,201506,SC,295639.0
8586,201507,SC,283046.0
8587,201508,SC,303498.0
8588,201509,SC,278742.0
8589,201510,SC,249241.0
8590,201511,SC,240739.0
8591,201512,SC,206810.0
8592,201601,SC,238008.0
8593,201602,SC,238707.0
8594,201603,SC,259546.0
8595,201604,SC,240803.0
8596,201605,SC,248709.0
8597,201606,SC,256686.0
8598,201607,SC,274760.0
8599,201608,SC,239951.0
8600,201609,SC,249705.0
8601,201610,SC,222248.0
8602,201611,SC,250074.0
8603,201612,SC,203499.0
8604,201701,SC,220479.0
8605,201702,SC,211861.0
8606,201703,SC,258760.0
8607,201704,SC,211393.0
8608,201705,SC,249531.0
8609,201706,SC,231359.0
8610,201707,SC,265999.0
8611,201708,SC,277169.0
8612,201709,SC,245824.0
8613,201710,SC,244227.0
8614,201711,SC,263751.0
8615,201712,SC,211136.0
8616,201801,SC,219002.0
8617,201802,SC,234275.0
8618,201803,SC,249920.0
8619,201804,SC,246326.0
8620,201805,SC,198778.0
8621,201806,SC,285970.0
8622,201807,SC,262597.0
8623,201808,SC,277811.0
8624,201809,SC,235885.0
8625,201810,SC,272671.0
8626,201811,SC,278592.0
8627,201812,SC,214658.0
8628,201901,SC,252700.0
8629,201902,SC,246146.0
8630,201903,SC,255873.0
8631,201904,SC,273299.0
8632,201905,SC,270918.0
8633,201906,SC,256605.0
8634,201907,SC,303526.0
8635,201908,SC,299284.0
8636,201909,SC,284550.0
8637,201910,SC,307576.0
8638,201911,SC,281317.0
8639,201912,SC,226233.0
8640,199001,SE,23721
8641,199002,SE,14096
8642,199003,SE,14728
8643,199004,SE,15560
8644,199005,SE,19020
8645,199006,SE,17487
8646,199007,SE,20707
8647,199008,SE,21485
8648,199009,SE,27841
8649,199010,SE,24787
8650,199011,SE,21628
8651,199012,SE,22372
8652,199101,SE,21172
8653,199102,SE,15355
8654,199103,SE,17365
8655,199104,SE,20113
8656,199105,SE,17880
8657,199106,SE,14699
8658,199107,SE,16907
8659,199108,SE,17856
8660,199109,SE,18382
8661,199110,SE,19687
8662,199111,SE,21865
8663,199112,SE,19459
8664,199201,SE,20559
8665,199202,SE,17867
8666,199203,SE,20331
8667,199204,SE,17562
8668,199205,SE,21106
8669,199206,SE,19603
8670,199207,SE,21402
8671,199208,SE,21492
8672,199209,SE,23820
8673,199210,SE,22596
8674,199211,SE,20966
8675,199212,SE,21414
8676,199301,SE,17558
8677,199302,SE,14075
8678,199303,SE,19888
8679,199304,SE,18778
8680,199305,SE,14779
8681,199306,SE,14819
8682,199307,SE,17554
8683,199308,SE,17241
8684,199309,SE,18583
8685,199310,SE,17866
8686,199311,SE,18056
8687,199312,SE,19304
8688,199401,SE,17624
8689,199402,SE,13572
8690,199403,SE,15834
8691,199404,SE,10615
8692,199405,SE,15381
8693,199406,SE,15732
8694,199407,SE,10263
8695,199408,SE,16406
8696,199409,SE,19224
8697,199410,SE,17672
8698,199411,SE,18296
8699,199412,SE,23139
8700,199501,SE,19397
8701,199502,SE,18328
8702,199503,SE,20726
8703,199504,SE,15529
8704,199505,SE,16745
8705,199506,SE,12611
8706,199507,SE,11725
8707,199508,SE,15472
8708,199509,SE,13733
8709,199510,SE,20000
8710,199511,SE,17297
8711,199512,SE,19749
8712,199601,SE,16473
8713,199602,SE,15499
8714,199603,SE,18366
8715,199604,SE,13384
8716,199605,SE,14882
8717,199606,SE,15583
8718,199607,SE,14957
8719,199608,SE,11843
8720,199609,SE,11961
8721,199610,SE,19441
8722,199611,SE,17768
8723,199612,SE,20040
8724,199701,SE,21297
8725,199702,SE,19662
8726,199703,SE,19929
8727,199704,SE,21232
8728,199705,SE,21316
8729,199706,SE,20008
8730,199707,SE,25924
8731,199708,SE,27034
8732,199709,SE,27552
8733,199710,SE,29081
8734,199711,SE,28071
8735,199712,SE,29591
8736,199801,SE,26852
8737,199802,SE,24169
8738,199803,SE,26551
8739,199804,SE,27199
8740,199805,SE,24949
8741,199806,SE,20021
8742,199807,SE,28636
8743,199808,SE,28120
8744,199809,SE,31202
8745,199810,SE,33674
8746,199811,SE,29410
8747,199812,SE,31888
8748,199901,SE,28615
8749,199902,SE,24763
8750,199903,SE,29861
8751,199904,SE,25319
8752,199905,SE,22772
8753,199906,SE,19562
8754,199907,SE,23576
8755,199908,SE,22447
8756,199909,SE,20934
8757,199910,SE,21401
8758,199911,SE,21391
8759,199912,SE,20954
8760,200001,SE,21857
8761,200002,SE,21180
8762,200003,SE,19887
8763,200004,SE,17514
8764,200005,SE,21807
8765,200006,SE,17096
8766,200007,SE,19249
8767,200008,SE,19752
8768,200009,SE,16376
8769,200010,SE,18668
8770,200011,SE,22079
8771,200012,SE,21472
8772,200101,SE,22250.0
8773,200102,SE,22250.0
8774,200103,SE,22250.0
8775,200104,SE,22250.0
8776,200105,SE,22250.0
8777,200106,SE,22250.0
8778,200107,SE,22250.0
8779,200108,SE,22250.0
8780,200109,SE,22250.0
8781,200110,SE,22250.0
8782,200111,SE,22250.0
8783,200112,SE,22250.0
8784,200201,SE,20416.666666666668
8785,200202,SE,20416.666666666668
8786,200203,SE,20416.666666666668
8787,200204,SE,20416.666666666668
8788,200205,SE,20416.666666666668
8789,200206,SE,20416.666666666668
8790,200207,SE,20416.666666666668
8791,200208,SE,20416.666666666668
8792,200209,SE,20416.666666666668
8793,200210,SE,20416.666666666668
8794,200211,SE,20416.666666666668
8795,200212,SE,20416.666666666668
8796,200301,SE,23616.0
8797,200302,SE,21357.0
8798,200303,SE,20059.0
8799,200304,SE,19920.0
8800,200305,SE,19962.0
8801,200306,SE,16202.0
8802,200307,SE,20057.0
8803,200308,SE,19484.0
8804,200309,SE,21679.0
8805,200310,SE,20556.0
8806,200311,SE,19390.0
8807,200312,SE,23029.0
8808,200401,SE,19642.0
8809,200402,SE,17778.0
8810,200403,SE,21180.0
8811,200404,SE,18824.0
8812,200405,SE,16535.0
8813,200406,SE,16196.0
8814,200407,SE,17425.0
8815,200408,SE,17576.0
8816,200409,SE,19227.0
8817,200410,SE,17655.0
8818,200411,SE,19516.0
8819,200412,SE,20509.0
8820,200501,SE,18244.0
8821,200502,SE,18161.0
8822,200503,SE,23259.0
8823,200504,SE,19137.0
8824,200505,SE,15066.0
8825,200506,SE,17048.0
8826,200507,SE,17748.0
8827,200508,SE,20650.0
8828,200509,SE,17941.0
8829,200510,SE,16431.0
8830,200511,SE,17995.0
8831,200512,SE,20117.0
8832,200601,SE,18774.0
8833,200602,SE,19740.0
8834,200603,SE,24599.0
8835,200604,SE,20716.0
8836,200605,SE,22626.0
8837,200606,SE,18272.0
8838,200607,SE,17882.0
8839,200608,SE,24696.0
8840,200609,SE,24177.0
8841,200610,SE,25541.0
8842,200611,SE,26724.0
8843,200612,SE,26478.0
8844,200701,SE,29457.0
8845,200702,SE,22985.0
8846,200703,SE,26894.0
8847,200704,SE,23109.0
8848,200705,SE,23938.0
8849,200706,SE,22669.0
8850,200707,SE,24124.0
8851,200708,SE,26244.0
8852,200709,SE,25683.0
8853,200710,SE,31575.0
8854,200711,SE,32122.0
8855,200712,SE,30606.0
8856,200801,SE,33134
8857,200802,SE,29530
8858,200803,SE,29167
8859,200804,SE,31974
8860,200805,SE,29086
8861,200806,SE,29332
8862,200807,SE,32640
8863,200808,SE,32745
8864,200809,SE,35907
8865,200810,SE,36448
8866,200811,SE,34966
8867,200812,SE,36485
8868,200901,SE,33959
8869,200902,SE,31184
8870,200903,SE,34535
8871,200904,SE,32504
8872,200905,SE,26627
8873,200906,SE,29991
8874,200907,SE,34055
8875,200908,SE,30592
8876,200909,SE,34860
8877,200910,SE,38581
8878,200911,SE,38620
8879,200912,SE,39279
8880,201001,SE,37426
8881,201002,SE,35885
8882,201003,SE,44363
8883,201004,SE,34346
8884,201005,SE,38924
8885,201006,SE,33763
8886,201007,SE,38812
8887,201008,SE,40815
8888,201009,SE,41580
8889,201010,SE,45091
8890,201011,SE,43149
8891,201012,SE,46128
8892,201101,SE,45646
8893,201102,SE,43796
8894,201103,SE,46183
8895,201104,SE,43550.0
8896,201105,SE,45000.0
8897,201106,SE,43706.0
8898,201107,SE,46368.0
8899,201108,SE,53442.0
8900,201109,SE,51711.0
8901,201110,SE,52252.0
8902,201111,SE,49106.0
8903,201112,SE,58722.0
8904,201201,SE,54430.0
8905,201202,SE,54859.0
8906,201203,SE,60825.0
8907,201204,SE,59199.0
8908,201205,SE,59829.0
8909,201206,SE,55237.0
8910,201207,SE,49947.0
8911,201208,SE,48731.0
8912,201209,SE,49443.0
8913,201210,SE,53912.0
8914,201211,SE,51322.0
8915,201212,SE,48350.0
8916,201301,SE,53319.0
8917,201302,SE,45520.0
8918,201303,SE,51545.0
8919,201304,SE,51682.0
8920,201305,SE,42753.0
8921,201306,SE,41322.0
8922,201307,SE,47796.0
8923,201308,SE,50951.0
8924,201309,SE,51242.0
8925,201310,SE,53111.0
8926,201311,SE,52726.0
8927,201312,SE,48372.0
8928,201401,SE,53798.0
8929,201402,SE,55907.0
8930,201403,SE,54908.0
8931,201404,SE,53475.0
8932,201405,SE,53849.0
8933,201406,SE,47496.0
8934,201407,SE,52244.0
8935,201408,SE,50540.0
8936,201409,SE,55689.0
8937,201410,SE,59853.0
8938,201411,SE,53096.0
8939,201412,SE,56542.0
8940,201501,SE,51980.0
8941,201502,SE,58223.0
8942,201503,SE,65425.0
8943,201504,SE,51473.0
8944,201505,SE,50144.0
8945,201506,SE,47859.0
8946,201507,SE,50122.0
8947,201508,SE,52805.0
8948,201509,SE,57106.0
8949,201510,SE,56419.0
8950,201511,SE,54081.0
8951,201512,SE,48408.0
8952,201601,SE,42646.0
8953,201602,SE,42366.0
8954,201603,SE,46780.0
8955,201604,SE,51989.0
8956,201605,SE,48826.0
8957,201606,SE,45065.0
8958,201607,SE,46401.0
8959,201608,SE,44125.0
8960,201609,SE,41639.0
8961,201610,SE,41987.0
8962,201611,SE,45587.0
8963,201612,SE,47599.0
8964,201701,SE,44274.0
8965,201702,SE,37579.0
8966,201703,SE,48016.0
8967,201704,SE,38263.0
8968,201705,SE,40413.0
8969,201706,SE,34053.0
8970,201707,SE,36174.0
8971,201708,SE,38394.0
8972,201709,SE,35688.0
8973,201710,SE,42076.0
8974,201711,SE,39875.0
8975,201712,SE,38984.0
8976,201801,SE,41652.0
8977,201802,SE,33904.0
8978,201803,SE,29447.0
8979,201804,SE,29197.0
8980,201805,SE,26297.0
8981,201806,SE,29209.0
8982,201807,SE,28158.0
8983,201808,SE,31132.0
8984,201809,SE,30195.0
8985,201810,SE,31537.0
8986,201811,SE,30748.0
8987,201812,SE,30734.0
8988,201901,SE,36567.0
8989,201902,SE,30849.0
8990,201903,SE,31021.0
8991,201904,SE,31437.0
8992,201905,SE,31533.0
8993,201906,SE,26431.0
8994,201907,SE,25978.0
8995,201908,SE,29860.0
8996,201909,SE,39045.0
8997,201910,SE,45213.0
8998,201911,SE,42237.0
8999,201912,SE,39732.0
9000,199001,SP,639210
9001,199002,SP,593101
9002,199003,SP,573829
9003,199004,SP,549760
9004,199005,SP,676138
9005,199006,SP,699423
9006,199007,SP,741590
9007,199008,SP,754077
9008,199009,SP,759340
9009,199010,SP,737145
9010,199011,SP,652475
9011,199012,SP,620353
9012,199101,SP,641424
9013,199102,SP,545432
9014,199103,SP,614464
9015,199104,SP,706004
9016,199105,SP,747269
9017,199106,SP,752334
9018,199107,SP,830082
9019,199108,SP,842100
9020,199109,SP,780963
9021,199110,SP,791012
9022,199111,SP,684244
9023,199112,SP,606754
9024,199201,SP,608709
9025,199202,SP,579121
9026,199203,SP,650926
9027,199204,SP,601831
9028,199205,SP,640658
9029,199206,SP,624456
9030,199207,SP,669060
9031,199208,SP,667813
9032,199209,SP,638526
9033,199210,SP,604419
9034,199211,SP,577173
9035,199212,SP,567680
9036,199301,SP,603403
9037,199302,SP,513273
9038,199303,SP,686311
9039,199304,SP,583072
9040,199305,SP,622720
9041,199306,SP,640199
9042,199307,SP,652322
9043,199308,SP,628284
9044,199309,SP,621048
9045,199310,SP,608425
9046,199311,SP,592070
9047,199312,SP,588702
9048,199401,SP,596130
9049,199402,SP,542832
9050,199403,SP,610083
9051,199404,SP,531758
9052,199405,SP,619164
9053,199406,SP,567272
9054,199407,SP,549168
9055,199408,SP,668665
9056,199409,SP,759155
9057,199410,SP,646912
9058,199411,SP,643198
9059,199412,SP,604533
9060,199501,SP,634961
9061,199502,SP,520871
9062,199503,SP,740956
9063,199504,SP,650966
9064,199505,SP,811718
9065,199506,SP,767135
9066,199507,SP,784428
9067,199508,SP,818312
9068,199509,SP,818766
9069,199510,SP,825065
9070,199511,SP,822660
9071,199512,SP,772800
9072,199601,SP,828177
9073,199602,SP,785050
9074,199603,SP,880451
9075,199604,SP,936844
9076,199605,SP,1015164
9077,199606,SP,955479
9078,199607,SP,1112456
9079,199608,SP,1136138
9080,199609,SP,1044313
9081,199610,SP,1095736
9082,199611,SP,1021237
9083,199612,SP,893065
9084,199701,SP,896431
9085,199702,SP,902567
9086,199703,SP,985328
9087,199704,SP,1011189
9088,199705,SP,977743
9089,199706,SP,918206
9090,199707,SP,1111640
9091,199708,SP,1082584
9092,199709,SP,1141590
9093,199710,SP,1143385
9094,199711,SP,999935
9095,199712,SP,955504
9096,199801,SP,1007548
9097,199802,SP,886337
9098,199803,SP,1043744
9099,199804,SP,1056072
9100,199805,SP,1009815
9101,199806,SP,948169
9102,199807,SP,1032023
9103,199808,SP,1042103
9104,199809,SP,992258
9105,199810,SP,991333
9106,199811,SP,1011075
9107,199812,SP,927527
9108,199901,SP,863779
9109,199902,SP,878433
9110,199903,SP,1073013
9111,199904,SP,975213
9112,199905,SP,1007574
9113,199906,SP,932847
9114,199907,SP,990794
9115,199908,SP,1035476
9116,199909,SP,1034187
9117,199910,SP,1007924
9118,199911,SP,986564
9119,199912,SP,936772
9120,200001,SP,865646
9121,200002,SP,931637
9122,200003,SP,1011704
9123,200004,SP,967723
9124,200005,SP,1045730
9125,200006,SP,1011966
9126,200007,SP,1002940
9127,200008,SP,1062346
9128,200009,SP,977238
9129,200010,SP,1012641
9130,200011,SP,1031155
9131,200012,SP,922112
9132,200101,SP,907166.6666666666
9133,200102,SP,907166.6666666666
9134,200103,SP,907166.6666666666
9135,200104,SP,907166.6666666666
9136,200105,SP,907166.6666666666
9137,200106,SP,907166.6666666666
9138,200107,SP,907166.6666666666
9139,200108,SP,907166.6666666666
9140,200109,SP,907166.6666666666
9141,200110,SP,907166.6666666666
9142,200111,SP,907166.6666666666
9143,200112,SP,907166.6666666666
9144,200201,SP,794000.0
9145,200202,SP,794000.0
9146,200203,SP,794000.0
9147,200204,SP,794000.0
9148,200205,SP,794000.0
9149,200206,SP,794000.0
9150,200207,SP,794000.0
9151,200208,SP,794000.0
9152,200209,SP,794000.0
9153,200210,SP,794000.0
9154,200211,SP,794000.0
9155,200212,SP,794000.0
9156,200301,SP,782111.0
9157,200302,SP,789891.0
9158,200303,SP,774309.0
9159,200304,SP,782071.0
9160,200305,SP,841400.0
9161,200306,SP,757875.0
9162,200307,SP,857128.0
9163,200308,SP,785016.0
9164,200309,SP,827220.0
9165,200310,SP,853721.0
9166,200311,SP,766030.0
9167,200312,SP,711279.0
9168,200401,SP,706730.927
9169,200402,SP,697361.355
9170,200403,SP,859304.048
9171,200404,SP,762222.172
9172,200405,SP,763920.0
9173,200406,SP,778743.089
9174,200407,SP,776245.251
9175,200408,SP,827480.0
