estados,data,pib_pc,pib_pmc,pib_pcpt,populacao,pib_cc,ipca,incc,igp,selic,idh_long,idh_renda,idh_educacao,nfsp,estoque,desemprego,producao,consumo
PR,200402,147748565.47052908,89377522.15622725,1.3529261445515155,299305.0,5620031.9056340065,62.91,22.59,1.08,0.09073265,0.7164,0.6382,0.3994,1.27,6261937.06181048,8.102745308,51928.0,170875.0
RJ,200402,269159472.73525554,162844273.98633748,1.6411653321219697,12014023.0,14346244.845746802,62.91,22.59,1.08,0.09073265,0.778,0.5876,0.5880000000000001,1.27,6261937.06181048,13.041576340399999,52747.0,214974.0
RN,200402,20259985.913570587,12259030.068621367,0.6361854012674243,6433713.0,862676.6092121599,62.91,22.59,1.08,0.09073265,0.7368,0.7598,0.4764,1.27,6261937.06181048,10.4330831545,54365.0,26809.0
RO,200402,12791212.803211385,7740132.522810373,0.7933928419371212,1639035.0,736184.5892074809,62.91,22.59,1.08,0.09073265,0.8184,0.636,0.5598,1.27,6261937.06181048,9.7200834375,61352.0,11302.0
RR,200402,3676295.567145202,2223525.4440030544,0.9298448676325758,2649747.0,167355.35601713008,62.91,22.59,1.08,0.09073265,0.7328,0.7396,0.4378,1.27,6261937.06181048,11.9182263085,38285.0,5006.0
RS,200402,156544253.97598526,94683569.66387834,1.3514504073401516,4098513.0,6036937.482149488,62.91,22.59,1.08,0.09073265,0.7538,0.6772,0.5254,1.27,6261937.06181048,8.124978578099999,31935.0,164909.054
SC,200402,85289432.81202754,51606248.17009418,1.3789075379977271,4990749.0,4551075.1979148,62.91,22.59,1.08,0.09073265,0.8312,0.6692,0.5944,1.27,6261937.06181048,6.053110801799999,37590.0,127693.0
SE,200402,16205366.595433585,9804693.69454801,0.783538389498485,15941939.0,703784.5757564675,62.91,22.59,1.08,0.09073265,0.8096,0.7394,0.6362,1.27,6261937.06181048,10.126809694,39627.0,17778.0
SP,200402,753307522.077889,455639935.7932882,1.7645764429530302,1818175.0,34824431.617245875,62.91,22.59,1.08,0.09073265,0.7192000000000001,0.7692,0.4298000000000001,1.27,6261937.06181048,12.596527291,39939.0,697361.355
TO,200402,9033161.402813826,5463955.219446098,0.665949370565909,2107698.0,665098.8881039947,62.91,22.59,1.08,0.09073265,0.73,0.6264,0.4584,1.27,6261937.06181048,8.065073333099999,44000.0,22973.0
AC,200403,4764802.719343194,2903002.0646181507,0.7148668793393939,4949222.0,315314.0252700689,107.32,32.61,0.93,0.092749,0.7272,0.7108,0.4186,1.24,6261937.06181048,7.4474670142,40016.0,4209.0
AL,200403,17660790.54918586,10759451.309160499,0.5481040799560607,3201324.0,619251.6914371472,107.32,32.61,0.93,0.092749,0.6902,0.6356,0.3772,1.24,6261937.06181048,8.178167736,36438.0,28228.0
AM,200403,33296253.292454757,20299020.13593818,0.9919480571598484,7127956.0,1777755.532754793,107.32,32.61,0.93,0.092749,0.7517999999999999,0.6008,0.506,1.24,6261937.06181048,16.021081944200002,39745.0,34554.525
AP,200403,4905622.835649926,2988830.445910268,0.8302583993643938,2582075.0,296425.16714065266,107.32,32.61,0.93,0.092749,0.7372,0.6604,0.4188000000000001,1.24,6261937.06181048,13.298207992,42722.0,5122.0
BA,200403,89351858.74126957,54457029.63738343,0.6024957807818181,8448620.0,4868691.447608955,107.32,32.61,0.93,0.092749,0.7212000000000001,0.6356,0.4212,1.24,6261937.06181048,10.7918787186,37828.0,152225.0
CE,200403,44014513.76870193,26819422.57290631,0.5130802995151515,12807197.0,2264431.2313272217,107.32,32.61,0.93,0.092749,0.745,0.6216,0.4722,1.24,6261937.06181048,8.866986969,40539.0,67755.0
DF,200403,77725388.98974177,47374453.14600649,3.2016872755833328,2415077.0,2399452.2299921555,107.32,32.61,0.93,0.092749,0.8376,0.6132,0.6459999999999999,1.24,6261937.06181048,13.9958914299,104232.0,54587.0
ES,200403,40108128.86998975,24466720.63140738,1.1149072085909089,1133265.0,1836597.6749573369,107.32,32.61,0.93,0.092749,0.8002,0.8282,0.5558,1.24,6261937.06181048,10.3107095834,74701.0,56331.0
GO,200403,61752022.76523788,37631746.0529184,1.0505618968522723,217583.0,3123233.382903988,107.32,32.61,0.93,0.092749,0.7946,0.7094,0.5218,1.24,6261937.06181048,8.7811043278,92944.0,116097.0
MA,200403,27687154.62117761,16868776.658412594,0.4265588330378789,9138463.0,1983411.593221321,107.32,32.61,0.93,0.092749,0.6922,0.7084,0.412,1.24,6261937.06181048,6.7587143468,81441.0,40701.0
MG,200403,193001769.60607737,117697226.28655615,0.9413225476015152,4542048.0,8006514.8888624385,107.32,32.61,0.93,0.092749,0.7844,0.5634,0.5186,1.24,6261937.06181048,10.1698488235,100690.0,304641.0
MS,200403,29424139.77564173,17915273.668877617,1.2268455974818182,1491878.0,1317845.999283711,107.32,32.61,0.93,0.092749,0.7724,0.7082,0.5096,1.24,6261937.06181048,8.5401564118,92220.0,43734.0
MT,200403,36808054.59638908,22456528.67134648,1.2528761000166666,31588794.0,1651811.928005984,107.32,32.61,0.93,0.092749,0.7906,0.7061999999999999,0.5372,1.24,6261937.06181048,7.4906163466999995,119679.0,54446.0
PA,200403,42693952.546681896,26047028.86936209,0.5854545111992423,918400.0,1941493.8847935975,107.32,32.61,0.93,0.092749,0.7164,0.7000000000000001,0.4206,1.24,6261937.06181048,10.1775465197,118193.0,77171.0
PB,200403,20149438.08412907,12270377.125832304,0.519285013230303,428006.0,865527.5187850632,107.32,32.61,0.93,0.092749,0.7802,0.6116,0.5804,1.24,6261937.06181048,10.625365009500001,133565.0,32066.0
PE,200403,51817210.61402272,31584791.240406547,0.5749864988530302,2548092.0,3193333.07639304,107.32,32.61,0.93,0.092749,0.7506,0.7252,0.4026,1.24,6261937.06181048,11.9265419984,133458.0,88306.0
PI,200403,11525698.928667532,7022338.771884712,0.3571687193462121,2165852.0,533362.7838590661,107.32,32.61,0.93,0.092749,0.7386,0.619,0.4528,1.24,6261937.06181048,6.4420203817,128105.0,22084.0
PR,200403,148230765.0494984,90312842.01157331,1.354481285936364,299305.0,5634165.522001673,107.32,32.61,0.93,0.092749,0.7164,0.6382,0.3994,1.24,6261937.06181048,8.102745308,145238.0,204477.0
RJ,200403,270549833.40743035,164877287.1281678,1.646303142235606,12014023.0,14465365.05385771,107.32,32.61,0.93,0.092749,0.778,0.5876,0.5880000000000001,1.24,6261937.06181048,13.041576340399999,144552.0,273646.0
RN,200403,20400751.643561266,12435273.067434793,0.6390663409598485,6433713.0,914526.8736742913,107.32,32.61,0.93,0.092749,0.7368,0.7598,0.4764,1.24,6261937.06181048,10.4330831545,117969.0,34465.0
RO,200403,12888381.65707456,7856737.458804151,0.7941498936825758,1639035.0,788622.6031764924,107.32,32.61,0.93,0.092749,0.8184,0.636,0.5598,1.24,6261937.06181048,9.7200834375,150557.0,16993.0
RR,200403,3679419.2624856383,2241092.9436695334,0.9251169771568184,2649747.0,169688.5639689536,107.32,32.61,0.93,0.092749,0.7328,0.7396,0.4378,1.24,6261937.06181048,11.9182263085,143300.0,5470.0
RS,200403,156707189.02523103,95450866.17967376,1.3503659122886362,4098513.0,6081013.66209449,107.32,32.61,0.93,0.092749,0.7538,0.6772,0.5254,1.24,6261937.06181048,8.124978578099999,178716.0,202662.0
SC,200403,85854194.57569873,52330297.60207311,1.3841887575287881,4990749.0,4570566.421131068,107.32,32.61,0.93,0.092749,0.8312,0.6692,0.5944,1.24,6261937.06181048,6.053110801799999,176634.0,151570.0
SE,200403,16295662.572965415,9931330.03327761,0.7855787205636364,15941939.0,734528.4412419163,107.32,32.61,0.93,0.092749,0.8096,0.7394,0.6362,1.24,6261937.06181048,10.126809694,207328.0,21180.0
SP,200403,754388706.060183,459523263.2997244,1.762544416572727,1818175.0,34866061.952938154,107.32,32.61,0.93,0.092749,0.7192000000000001,0.7692,0.4298000000000001,1.24,6261937.06181048,12.596527291,195532.0,859304.048
TO,200403,9051442.177076401,5513939.017503851,0.6657084792151514,2107698.0,683640.9206626557,107.32,32.61,0.93,0.092749,0.73,0.6264,0.4584,1.24,6261937.06181048,8.065073333099999,202467.0,30126.0
AC,200404,4779536.058346615,2932577.779509837,0.7139181357840908,4949222.0,324996.7984854946,164.85,21.28,1.15,0.0927578,0.7272,0.7108,0.4186,1.21,6261937.06181048,7.4474670142,198909.0,2994.0
AL,200404,17708103.338210784,10864414.099109968,0.5484912825340911,3201324.0,622835.6688771843,164.85,21.28,1.15,0.0927578,0.6902,0.6356,0.3772,1.21,6261937.06181048,8.178167736,194959.0,25525.0
AM,200404,33569279.62340476,20614309.565588493,0.9967930568939392,7127956.0,1830380.3563255256,164.85,21.28,1.15,0.0927578,0.7517999999999999,0.6008,0.506,1.21,6261937.06181048,16.021081944200002,180039.0,57805.072
AP,200404,4921216.453828186,3019551.5769884717,0.8311191713757574,2582075.0,293052.0905380274,164.85,21.28,1.15,0.0927578,0.7372,0.6604,0.4188000000000001,1.21,6261937.06181048,13.298207992,91210.0,3926.0
BA,200404,89871600.66864133,55167130.43091779,0.6049706150227272,8448620.0,4996889.1784896385,164.85,21.28,1.15,0.0927578,0.7212000000000001,0.6356,0.4212,1.21,6261937.06181048,10.7918787186,82637.0,136288.0
CE,200404,44192026.681618825,27119075.627056334,0.5138316665477274,12807197.0,2291120.904410341,164.85,21.28,1.15,0.0927578,0.745,0.6216,0.4722,1.21,6261937.06181048,8.866986969,113739.0,64858.0
DF,200404,78221814.25579788,48020455.57986379,3.2097552362833337,2415077.0,2499401.8711105487,164.85,21.28,1.15,0.0927578,0.8376,0.6132,0.6459999999999999,1.21,6261937.06181048,13.9958914299,87496.0,59228.0
ES,200404,40631924.85079064,24970994.382374045,1.1260964072030302,1133265.0,1855671.9721502485,164.85,21.28,1.15,0.0927578,0.8002,0.8282,0.5558,1.21,6261937.06181048,10.3107095834,96094.0,48488.0
GO,200404,62057560.17989845,38088233.16841617,1.052116194965909,217583.0,3193239.8156004883,164.85,21.28,1.15,0.0927578,0.7946,0.7094,0.5218,1.21,6261937.06181048,8.7811043278,102557.0,120197.0
MA,200404,27774215.30348529,17041559.432079062,0.4269227104651515,9138463.0,1944617.7565960381,164.85,21.28,1.15,0.0927578,0.6922,0.7084,0.412,1.21,6261937.06181048,6.7587143468,104091.0,39783.0
MG,200404,195029790.14962345,119809271.49595691,0.9490776726022728,4542048.0,8036303.823773532,164.85,21.28,1.15,0.0927578,0.7844,0.5634,0.5186,1.21,6261937.06181048,10.1698488235,102119.0,262564.0
MS,200404,29361968.62163048,18000100.97105796,1.2212333911977271,1491878.0,1330241.1019839777,164.85,21.28,1.15,0.0927578,0.7724,0.7082,0.5096,1.21,6261937.06181048,8.5401564118,97999.0,36187.0
MT,200404,37327030.241226494,22943756.87896942,1.266070713541667,31588794.0,1692601.3949155814,164.85,21.28,1.15,0.0927578,0.7906,0.7061999999999999,0.5372,1.21,6261937.06181048,7.4906163466999995,100661.0,51788.0
PA,200404,43289672.5340654,26608181.00339736,0.5912646789530303,918400.0,2018567.2889004329,164.85,21.28,1.15,0.0927578,0.7164,0.7000000000000001,0.4206,1.21,6261937.06181048,10.1775465197,87956.0,80720.0
PB,200404,20134787.66467968,12346299.884222414,0.5182509129621211,428006.0,888335.167052323,164.85,21.28,1.15,0.0927578,0.7802,0.6116,0.5804,1.21,6261937.06181048,10.625365009500001,94682.0,26351.0
PE,200404,52169808.07257953,32029285.78046604,0.5778298190378787,2548092.0,3378202.407144998,164.85,21.28,1.15,0.0927578,0.7506,0.7252,0.4026,1.21,6261937.06181048,11.9265419984,47017.0,74323.0
PI,200404,11563902.804851715,7095518.36197111,0.3577533265818182,2165852.0,551890.3657107904,164.85,21.28,1.15,0.0927578,0.7386,0.619,0.4528,1.21,6261937.06181048,6.4420203817,45012.0,22445.0
PR,200404,148712964.62846774,91248161.86691938,1.3560364273212124,299305.0,5648299.13836934,164.85,21.28,1.15,0.0927578,0.7164,0.6382,0.3994,1.21,6261937.06181048,8.102745308,63292.0,173662.0
RJ,200404,271940194.07960504,166910300.26999816,1.6514409523492424,12014023.0,14584485.261968618,164.85,21.28,1.15,0.0927578,0.778,0.5876,0.5880000000000001,1.21,6261937.06181048,13.041576340399999,59072.0,238045.0
RN,200404,20541517.37355194,12611516.066248216,0.6419472806522727,6433713.0,966377.1381364224,164.85,21.28,1.15,0.0927578,0.7368,0.7598,0.4764,1.21,6261937.06181048,10.4330831545,56690.0,30563.0
RO,200404,12985550.510937735,7973342.394797928,0.7949069454280303,1639035.0,841060.6171455036,164.85,21.28,1.15,0.0927578,0.8184,0.636,0.5598,1.21,6261937.06181048,9.7200834375,61285.0,16214.0
RR,200404,3682542.9578260737,2258660.4433360132,0.9203890866810608,2649747.0,172021.7719207771,164.85,21.28,1.15,0.0927578,0.7328,0.7396,0.4378,1.21,6261937.06181048,11.9182263085,68903.0,1513.3129999999999
RS,200404,156870124.07447678,96218162.6954692,1.3492814172371208,4098513.0,6125089.84203949,164.85,21.28,1.15,0.0927578,0.7538,0.6772,0.5254,1.21,6261937.06181048,8.124978578099999,63063.0,174149.0
SC,200404,86418956.33936991,53054347.03405205,1.3894699770598486,4990749.0,4590057.644347337,164.85,21.28,1.15,0.0927578,0.8312,0.6692,0.5944,1.21,6261937.06181048,6.053110801799999,61111.0,137044.0
SE,200404,16385958.55049725,10057966.37200721,0.7876190516287879,15941939.0,765272.3067273649,164.85,21.28,1.15,0.0927578,0.8096,0.7394,0.6362,1.21,6261937.06181048,10.126809694,70609.0,18824.0
SP,200404,755469890.0424771,463406590.80616057,1.7605123901924242,1818175.0,34907692.288630426,164.85,21.28,1.15,0.0927578,0.7192000000000001,0.7692,0.4298000000000001,1.21,6261937.06181048,12.596527291,58810.0,762222.172
TO,200404,9069722.951338973,5563922.815561603,0.6654675878643941,2107698.0,702182.953221317,164.85,21.28,1.15,0.0927578,0.73,0.6264,0.4584,1.21,6261937.06181048,8.065073333099999,61293.0,29497.0
AC,200405,4794269.397350037,2962153.4944015224,0.7129693922287879,4949222.0,334679.5717009204,238.19,40.6,1.46,0.09272338095,0.7272,0.7108,0.4186,1.35,6261937.06181048,7.4474670142,23401.0,3720.0
AL,200405,17755416.12723571,10969376.889059434,0.5488784851121212,3201324.0,626419.6463172213,238.19,40.6,1.46,0.09272338095,0.6902,0.6356,0.3772,1.35,6261937.06181048,8.178167736,12509.0,26207.0
AM,200405,33842305.95435476,20929598.99523881,1.0016380566280303,7127956.0,1883005.179896258,238.19,40.6,1.46,0.09272338095,0.7517999999999999,0.6008,0.506,1.35,6261937.06181048,16.021081944200002,18029.0,39036.0
AP,200405,4936810.072006446,3050272.708066676,0.8319799433871211,2582075.0,289679.0139354021,238.19,40.6,1.46,0.09272338095,0.7372,0.6604,0.4188000000000001,1.35,6261937.06181048,13.298207992,21014.0,6197.0
BA,200405,90391342.59601308,55877231.22445215,0.6074454492636362,8448620.0,5125086.909370324,238.19,40.6,1.46,0.09272338095,0.7212000000000001,0.6356,0.4212,1.35,6261937.06181048,10.7918787186,21853.0,148117.0
CE,200405,44369539.59453572,27418728.681206364,0.5145830335803031,12807197.0,2317810.5774934604,238.19,40.6,1.46,0.09272338095,0.745,0.6216,0.4722,1.35,6261937.06181048,8.866986969,22068.0,72377.0
DF,200405,78718239.52185398,48666458.01372109,3.2178231969833337,2415077.0,2599351.512228942,238.19,40.6,1.46,0.09272338095,0.8376,0.6132,0.6459999999999999,1.35,6261937.06181048,13.9958914299,28041.0,63997.0
ES,200405,41155720.83159152,25475268.13334071,1.1372856058151517,1133265.0,1874746.26934316,238.19,40.6,1.46,0.09272338095,0.8002,0.8282,0.5558,1.35,6261937.06181048,10.3107095834,26358.0,52856.0
GO,200405,62363097.59455901,38544720.28391396,1.0536704930795453,217583.0,3263246.248296988,238.19,40.6,1.46,0.09272338095,0.7946,0.7094,0.5218,1.35,6261937.06181048,8.7811043278,30175.0,122728.0
MA,200405,27861275.98579297,17214342.20574553,0.4272865878924243,9138463.0,1905823.9199707543,238.19,40.6,1.46,0.09272338095,0.6922,0.7084,0.412,1.35,6261937.06181048,6.7587143468,33527.0,38903.0
MG,200405,197057810.69316956,121921316.70535766,0.9568327976030304,4542048.0,8066092.758684626,238.19,40.6,1.46,0.09272338095,0.7844,0.5634,0.5186,1.35,6261937.06181048,10.1698488235,31510.0,299209.0
MS,200405,29299797.46761923,18084928.273238294,1.2156211849136362,1491878.0,1342636.2046842442,238.19,40.6,1.46,0.09272338095,0.7724,0.7082,0.5096,1.35,6261937.06181048,8.5401564118,33829.0,33413.0
MT,200405,37846005.88606391,23430985.08659236,1.2792653270666663,31588794.0,1733390.861825179,238.19,40.6,1.46,0.09272338095,0.7906,0.7061999999999999,0.5372,1.35,6261937.06181048,7.4906163466999995,42924.0,58702.0
PA,200405,43885392.521448895,27169333.137432635,0.5970748467068181,918400.0,2095640.6930072675,238.19,40.6,1.46,0.09272338095,0.7164,0.7000000000000001,0.4206,1.35,6261937.06181048,10.1775465197,34199.0,82088.0
PB,200405,20120137.245230284,12422222.642612522,0.5172168126939393,428006.0,911142.8153195828,238.19,40.6,1.46,0.09272338095,0.7802,0.6116,0.5804,1.35,6261937.06181048,10.625365009500001,43061.0,27348.0
PE,200405,52522405.53113634,32473780.320525546,0.5806731392227271,2548092.0,3563071.737896956,238.19,40.6,1.46,0.09272338095,0.7506,0.7252,0.4026,1.35,6261937.06181048,11.9265419984,41870.0,78114.0
PI,200405,11602106.6810359,7168697.952057508,0.3583379338174242,2165852.0,570417.9475625147,238.19,40.6,1.46,0.09272338095,0.7386,0.619,0.4528,1.35,6261937.06181048,6.4420203817,48875.0,23323.0
PR,200405,149195164.20743707,92183481.72226544,1.357591568706061,299305.0,5662432.754737007,238.19,40.6,1.46,0.09272338095,0.7164,0.6382,0.3994,1.35,6261937.06181048,8.102745308,50762.0,162633.0
RJ,200405,273330554.75177985,168943313.4118285,1.6565787624628785,12014023.0,14703605.470079524,238.19,40.6,1.46,0.09272338095,0.778,0.5876,0.5880000000000001,1.35,6261937.06181048,13.041576340399999,59781.0,254860.0
RN,200405,20682283.10354261,12787759.06506164,0.6448282203446969,6433713.0,1018227.4025985538,238.19,40.6,1.46,0.09272338095,0.7368,0.7598,0.4764,1.35,6261937.06181048,10.4330831545,57404.0,32574.0
RO,200405,13082719.364800913,8089947.330791703,0.7956639971734849,1639035.0,893498.6311145151,238.19,40.6,1.46,0.09272338095,0.8184,0.636,0.5598,1.35,6261937.06181048,9.7200834375,61052.0,15406.0
RR,200405,3685666.653166511,2276227.9430024917,0.9156611962053032,2649747.0,174354.9798726006,238.19,40.6,1.46,0.09272338095,0.7328,0.7396,0.4378,1.35,6261937.06181048,11.9182263085,61562.0,3705.915
RS,200405,157033059.12372252,96985459.2112646,1.3481969221856056,4098513.0,6169166.0219844915,238.19,40.6,1.46,0.09272338095,0.7538,0.6772,0.5254,1.35,6261937.06181048,8.124978578099999,48990.0,159955.0
SC,200405,86983718.10304108,53778396.46603098,1.3947511965909094,4990749.0,4609548.867563605,238.19,40.6,1.46,0.09272338095,0.8312,0.6692,0.5944,1.35,6261937.06181048,6.053110801799999,51409.0,134493.0
SE,200405,16476254.528029084,10184602.71073681,0.7896593826939394,15941939.0,796016.1722128134,238.19,40.6,1.46,0.09272338095,0.8096,0.7394,0.6362,1.35,6261937.06181048,10.126809694,49821.0,16535.0
SP,200405,756551074.0247713,467289918.3125968,1.7584803638121214,1818175.0,34949322.624322705,238.19,40.6,1.46,0.09272338095,0.7192000000000001,0.7692,0.4298000000000001,1.35,6261937.06181048,12.596527291,46052.0,763920.0
TO,200405,9088003.725601545,5613906.613619355,0.6652266965136364,2107698.0,720724.9857799781,238.19,40.6,1.46,0.09272338095,0.73,0.6264,0.4584,1.35,6261937.06181048,8.065073333099999,61759.0,29528.0
AC,200406,4809002.736353458,2991729.2092932086,0.7120206486734848,4949222.0,344362.3449163462,339.88,27.13,1.29,0.092025,0.7272,0.7108,0.4186,1.59,6261937.06181048,7.4474670142,38749.0,4275.0
AL,200406,17802728.916260634,11074339.6790089,0.5492656876901516,3201324.0,630003.6237572584,339.88,27.13,1.29,0.092025,0.6902,0.6356,0.3772,1.59,6261937.06181048,8.178167736,53133.0,19604.0
AM,200406,34115332.28530477,21244888.42488913,1.0064830563621212,7127956.0,1935630.0034669903,339.88,27.13,1.29,0.092025,0.7517999999999999,0.6008,0.506,1.59,6261937.06181048,16.021081944200002,63569.0,55435.6
AP,200406,4952403.690184706,3080993.8391448786,0.8328407153984848,2582075.0,286305.9373327769,339.88,27.13,1.29,0.092025,0.7372,0.6604,0.4188000000000001,1.59,6261937.06181048,13.298207992,70656.0,7552.0
BA,200406,90911084.52338484,56587332.0179865,0.6099202835045453,8448620.0,5253284.640251008,339.88,27.13,1.29,0.092025,0.7212000000000001,0.6356,0.4212,1.59,6261937.06181048,10.7918787186,76232.0,135806.0
CE,200406,44547052.50745261,27718381.73535639,0.5153344006128789,12807197.0,2344500.2505765795,339.88,27.13,1.29,0.092025,0.745,0.6216,0.4722,1.59,6261937.06181048,8.866986969,52138.0,70882.0
