estados,data,pib_pc,pib_pmc,pib_pcpt,pib_cc,populacao,incc,ipca,igp,selic,idh_l,idh_r,idh_e,nfsp,estoque,desemprego,producao,preco_ton,preco_saco,preco_kg,consumo
MG,2010-09-01,22619589.96205592,20862288.792439166,1.1290789759166666,18209560.6178633,20033665.0,0.14,3.14,1.1,0.040203,0.759,0.68,0.47,0.74,6930862.75002851,8.0993013048,75310.0,184.1365627841614,16.2,0.324,628612.0
MG,2010-10-01,22619589.96205592,20862288.792439166,1.1290789759166666,18209560.6178633,20033665.0,0.21,3.6,1.1,0.040203,0.759,0.68,0.47,0.85,6930862.75002851,8.0993013048,272469.0,188.51353036192717,16.2,0.324,596227.0
MG,2010-11-01,22619589.96205592,20862288.792439166,1.1290789759166666,18209560.6178633,20033665.0,0.2,4.38,1.03,0.040203,0.759,0.68,0.47,0.93,6930862.75002851,8.0993013048,36393.0,192.45619245619247,16.2,0.324,544711.0
MG,2010-12-01,22619589.96205592,20862288.792439166,1.1290789759166666,18209560.6178633,20033665.0,0.37,5.25,1.58,0.040203,0.759,0.68,0.47,0.99,6930862.75002851,8.0993013048,36514.0,189.1054262751484,16.2,0.324,538872.0
MG,2011-01-01,25431164.176000506,25431164.176000506,1.2630492355583334,20147050.9976067,19597330.0,0.67,5.91,0.38,0.04020769565,0.838,0.73,0.638,1.23,6930862.75002851,8.0993013048,872764.0,191.329576235285,16.2,0.324,516590.0
MG,2011-02-01,25431164.176000506,25431164.176000506,1.2630492355583334,20147050.9976067,19597330.0,0.41,0.83,0.98,0.04089519048,0.838,0.73,0.638,1.22,7102235.53510611,8.0993013048,-999.0,193.4427348094572,16.2,0.324,558484.0
MG,2011-03-01,25431164.176000506,25431164.176000506,1.2630492355583334,20147050.9976067,19597330.0,0.28,1.64,0.96,0.0420272,0.838,0.73,0.638,1.18,7102235.53510611,8.0993013048,66604.0,194.24576885952555,16.2,0.324,556002.0
MG,2011-04-01,25431164.176000506,25431164.176000506,1.2630492355583334,20147050.9976067,19597330.0,0.43,2.44,0.61,0.04364038095,0.838,0.73,0.638,1.15,7102235.53510611,8.0993013048,131127.0,195.28660116930865,16.2,0.324,570738.0
MG,2011-05-01,25431164.176000506,25431164.176000506,1.2630492355583334,20147050.9976067,19597330.0,1.06,3.23,0.5,0.04404368421,0.838,0.73,0.638,1.17,7102235.53510611,8.0993013048,237152.0,215.44994608940863,17.09,0.3418,676878.0
MG,2011-06-01,25431164.176000506,25431164.176000506,1.2630492355583334,20147050.9976067,19597330.0,2.94,3.71,0.01,0.044698,0.838,0.73,0.638,1.11,7102235.53510611,8.0993013048,36871.0,212.7064974870975,17.16,0.3432,626571.0
MG,2011-07-01,25431164.176000506,25431164.176000506,1.2630492355583334,20147050.9976067,19597330.0,0.37,3.87,-0.13,0.04533085714,0.838,0.73,0.638,0.91,7102235.53510611,8.0993013048,1115119.0,216.3772694949276,17.17,0.3434,638156.0
MG,2011-08-01,25431164.176000506,25431164.176000506,1.2630492355583334,20147050.9976067,19597330.0,0.45,4.04,-0.05,0.04587866667,0.838,0.73,0.638,0.84,7102235.53510611,8.0993013048,149973.0,219.5739083571083,17.17,0.3434,682660.0
MG,2011-09-01,25431164.176000506,25431164.176000506,1.2630492355583334,20147050.9976067,19597330.0,0.13,4.42,0.61,0.04646017391,0.838,0.73,0.638,0.78,7102235.53510611,8.0993013048,134231.0,215.02700701311147,17.17,0.3434,647680.0
MG,2011-10-01,25431164.176000506,25431164.176000506,1.2630492355583334,20147050.9976067,19597330.0,0.14,4.97,0.75,0.04464585714,0.838,0.73,0.638,0.73,7102235.53510611,8.0993013048,277648.0,196.25367053745651,17.17,0.3434,592732.0
MG,2011-11-01,25431164.176000506,25431164.176000506,1.2630492355583334,20147050.9976067,19597330.0,0.23,5.43,0.4,0.04391405,0.838,0.73,0.638,0.7,7102235.53510611,8.0993013048,61666.0,193.73000784172137,17.17,0.3434,577717.0
MG,2011-12-01,25431164.176000506,25431164.176000506,1.2630492355583334,20147050.9976067,19597330.0,0.72,5.97,0.43,0.042849,0.838,0.73,0.638,0.64,7102235.53510611,8.0993013048,41141.0,191.5676714195556,17.15,0.3429999999999999,490780.0
MG,2012-01-01,26898435.65437475,29136006.829703838,1.3634164588083333,22125694.5943581,19728701.0,0.11,6.5,-0.16,0.04106463636,0.838,0.73,0.638,0.46,7102235.53510611,6.4304334289,852030.0,185.09582668299868,17.0,0.34,523094.0
MG,2012-02-01,26898435.65437475,29136006.829703838,1.3634164588083333,22125694.5943581,19728701.0,0.89,0.56,0.3,0.0403295,0.838,0.73,0.638,0.38,7283723.05855449,6.4304334289,-999.0,189.86615193152667,16.99,0.3398,538500.0
MG,2012-03-01,26898435.65437475,29136006.829703838,1.3634164588083333,22125694.5943581,19728701.0,0.3,1.01,0.07,0.03927,0.838,0.73,0.638,0.3,7283723.05855449,6.4304334289,65768.0,196.69520207047572,16.9,0.3379999999999999,629774.0
MG,2012-04-01,26898435.65437475,29136006.829703838,1.3634164588083333,22125694.5943581,19728701.0,0.51,1.22,0.56,0.037179,0.838,0.73,0.638,0.26,7283723.05855449,6.4304334289,147444.0,188.2684166818578,16.9,0.3379999999999999,565656.0
MG,2012-05-01,26898435.65437475,29136006.829703838,1.3634164588083333,22125694.5943581,19728701.0,0.75,1.87,1.02,0.035474,0.838,0.73,0.638,0.25,7283723.05855449,6.4304334289,209525.0,192.79342906511897,17.88,0.3576,623271.0
MG,2012-06-01,26898435.65437475,29136006.829703838,1.3634164588083333,22125694.5943581,19728701.0,1.88,2.24,0.91,0.03373136364,0.838,0.73,0.638,0.35,7283723.05855449,6.4304334289,76637.0,179.75913100398705,17.85,0.357,586932.0
MG,2012-07-01,26898435.65437475,29136006.829703838,1.3634164588083333,22125694.5943581,19728701.0,0.73,2.32,0.69,0.0319778,0.838,0.73,0.638,0.51,7283723.05855449,6.4304334289,1157530.0,173.72675611642623,17.8,0.356,634043.0
MG,2012-08-01,26898435.65437475,29136006.829703838,1.3634164588083333,22125694.5943581,19728701.0,0.67,2.76,1.52,0.03080763636,0.838,0.73,0.638,0.61,7283723.05855449,6.4304334289,198286.0,173.50701959571788,17.6,0.352,681586.0
MG,2012-09-01,26898435.65437475,29136006.829703838,1.3634164588083333,22125694.5943581,19728701.0,0.26,3.18,1.29,0.02997965217,0.838,0.73,0.638,0.79,7283723.05855449,6.4304334289,98478.0,173.44656491820425,17.6,0.352,614072.0
MG,2012-10-01,26898435.65437475,29136006.829703838,1.3634164588083333,22125694.5943581,19728701.0,0.22,3.77,0.88,0.028296,0.838,0.73,0.638,0.88,7283723.05855449,6.4304334289,262109.0,173.56326313467503,17.6,0.352,650068.0
MG,2012-11-01,26898435.65437475,29136006.829703838,1.3634164588083333,22125694.5943581,19728701.0,0.21,4.38,-0.31,0.02770736364,0.838,0.73,0.638,0.89,7283723.05855449,6.4304334289,50862.0,173.4122167831855,17.6,0.352,569608.0
MG,2012-12-01,26898435.65437475,29136006.829703838,1.3634164588083333,22125694.5943581,19728701.0,0.33,5.01,0.25,0.027371,0.838,0.73,0.638,0.84,7283723.05855449,6.4304334289,182370.0,170.2333454237698,17.6,0.352,527422.0
MG,2013-01-01,27589215.368068837,32257993.579542752,1.3895116620583332,24325990.8776376,19855332.0,0.16,5.84,0.66,0.02743595,0.85,0.73,0.68,0.88,7283723.05855449,6.2081234313,917183.0,169.4070992162516,17.6,0.352,560056.0
MG,2013-02-01,27589215.368068837,32257993.579542752,1.3895116620583332,24325990.8776376,19855332.0,0.65,0.86,0.31,0.02726,0.85,0.73,0.68,0.98,7469859.82561107,6.2081234313,-999.0,173.3070448508069,17.6,0.352,513715.0
MG,2013-03-01,27589215.368068837,32257993.579542752,1.3895116620583332,24325990.8776376,19855332.0,0.6,1.47,0.2,0.0273115,0.85,0.73,0.68,1.0,7469859.82561107,8.0,51382.0,178.3688372525118,17.6,0.352,553798.0
MG,2013-04-01,27589215.368068837,32257993.579542752,1.3895116620583332,24325990.8776376,19855332.0,0.5,1.94,0.31,0.02739875,0.85,0.73,0.68,1.03,7469859.82561107,7.8,152010.0,177.52314861511772,17.6,0.352,623269.0
MG,2013-05-01,27589215.368068837,32257993.579542752,1.3895116620583332,24325990.8776376,19855332.0,0.74,2.5,-0.06,0.02781163636,0.85,0.73,0.68,0.98,7469859.82561107,7.7,249772.0,181.49911348121515,18.17,0.3634,623440.0
MG,2013-06-01,27589215.368068837,32257993.579542752,1.3895116620583332,24325990.8776376,19855332.0,2.25,2.88,0.32,0.02842080952,0.85,0.73,0.68,0.88,7469859.82561107,7.6,80123.0,178.58872921039887,18.17,0.3634,580818.0
MG,2013-07-01,27589215.368068837,32257993.579542752,1.3895116620583332,24325990.8776376,19855332.0,1.15,3.15,0.76,0.030177,0.85,0.73,0.68,0.76,7469859.82561107,7.5,1065675.0,167.2377016551194,18.17,0.3634,678442.0
MG,2013-08-01,27589215.368068837,32257993.579542752,1.3895116620583332,24325990.8776376,19855332.0,0.48,3.18,0.14,0.03137373913,0.85,0.73,0.68,0.82,7469859.82561107,7.4,175383.0,161.3555238523627,18.17,0.3634,680488.0
MG,2013-09-01,27589215.368068837,32257993.579542752,1.3895116620583332,24325990.8776376,19855332.0,0.31,3.43,0.46,0.03217809091,0.85,0.73,0.68,0.73,7469859.82561107,7.1,99111.0,160.05218044198182,18.17,0.3634,652390.0
MG,2013-10-01,27589215.368068837,32257993.579542752,1.3895116620583332,24325990.8776376,19855332.0,0.43,3.79,1.36,0.033839,0.85,0.73,0.68,0.63,7469859.82561107,7.0,272998.0,158.64280516015918,18.01,0.3602,682758.0
MG,2013-11-01,27589215.368068837,32257993.579542752,1.3895116620583332,24325990.8776376,19855332.0,0.26,4.38,0.63,0.03510369565,0.85,0.73,0.68,0.71,7469859.82561107,6.8,50397.0,166.769635411183,18.25,0.365,590151.0
MG,2013-12-01,27589215.368068837,32257993.579542752,1.3895116620583332,24325990.8776376,19855332.0,0.35,4.95,0.28,0.0358381,0.85,0.73,0.68,0.81,7469859.82561107,6.9,150608.0,161.63112379375696,18.55,0.371,486646.0
MG,2014-01-01,28428843.04820642,35734202.31384034,1.3804861649666669,24760458.1097251,20593356.0,0.1,5.91,0.69,0.0374662381,0.86,0.73,0.69,0.82,7469859.82561107,7.3,940622.0,158.1761925644399,18.55,0.371,576568.0
MG,2014-02-01,28428843.04820642,35734202.31384034,1.3804861649666669,24760458.1097251,20593356.0,0.88,0.55,0.4,0.03845090909,0.86,0.73,0.69,0.77,7640474.20151994,7.8,-999.0,156.15757719152964,18.6,0.372,625432.0
MG,2014-03-01,28428843.04820642,35734202.31384034,1.3804861649666669,24760458.1097251,20593356.0,0.33,1.24,0.85,0.0393598,0.86,0.73,0.69,0.75,7640474.20151994,8.1,51925.0,156.0612162706404,18.6,0.372,649394.0
MG,2014-04-01,28428843.04820642,35734202.31384034,1.3804861649666669,24760458.1097251,20593356.0,0.28,2.18,1.48,0.040168,0.86,0.73,0.69,0.84,7640474.20151994,7.9,-999.0,159.9250605828169,18.6,0.372,646918.0
MG,2014-05-01,28428843.04820642,35734202.31384034,1.3804861649666669,24760458.1097251,20593356.0,0.88,2.86,0.45,0.0409735,0.86,0.73,0.69,1.0,7640474.20151994,7.7,-999.0,166.60918948212307,18.6,0.372,721188.0
MG,2014-06-01,28428843.04820642,35734202.31384034,1.3804861649666669,24760458.1097251,20593356.0,2.05,3.33,-0.45,0.041063,0.86,0.73,0.69,1.06,7640474.20151994,7.5,-999.0,167.5010988775369,18.6,0.372,642243.0
MG,2014-07-01,28428843.04820642,35734202.31384034,1.3804861649666669,24760458.1097251,20593356.0,0.66,3.75,-0.63,0.041063,0.86,0.73,0.69,1.04,7640474.20151994,7.4,1153071.0,170.7918245380166,19.09,0.3818,708274.0
MG,2014-08-01,28428843.04820642,35734202.31384034,1.3804861649666669,24760458.1097251,20593356.0,0.75,3.76,-0.55,0.041063,0.86,0.73,0.69,0.93,7640474.20151994,7.2,-999.0,171.62267012463133,19.09,0.3818,713702.0
MG,2014-09-01,28428843.04820642,35734202.31384034,1.3804861649666669,24760458.1097251,20593356.0,0.08,4.02,0.06,0.04106814286,0.86,0.73,0.69,0.9,7640474.20151994,7.0,-999.0,166.66456708784216,18.9,0.3779999999999999,733113.0
MG,2014-10-01,28428843.04820642,35734202.31384034,1.3804861649666669,24760458.1097251,20593356.0,0.15,4.61,0.02,0.041063,0.86,0.73,0.69,0.96,7640474.20151994,6.8,-999.0,161.17498748127062,18.8,0.376,724279.0
MG,2014-11-01,28428843.04820642,35734202.31384034,1.3804861649666669,24760458.1097251,20593356.0,0.17,5.05,0.59,0.04114073913,0.86,0.73,0.69,0.87,7640474.20151994,6.6,31077.0,151.12768602379683,18.5,0.37,613799.0
MG,2014-12-01,28428843.04820642,35734202.31384034,1.3804861649666669,24760458.1097251,20593356.0,0.44,5.58,1.14,0.041957,0.86,0.73,0.69,0.91,7640474.20151994,6.3,-999.0,144.40631542184894,18.4,0.368,557007.0
MG,2015-01-01,27918337.23373125,37846119.37476558,1.3464940013416669,24066012.3271263,20734097.0,0.08,6.41,0.38,0.043496,0.86,0.73,0.72,1.12,7640474.20151994,6.5,-999.0,139.42754796266317,18.4,0.368,525105.0
MG,2015-02-01,27918337.23373125,37846119.37476558,1.3464940013416669,24066012.3271263,20734097.0,0.92,1.24,0.67,0.04433033333,0.86,0.73,0.72,1.04,7751228.17009106,6.8,-999.0,139.69934271893098,18.4,0.368,627717.0
MG,2015-03-01,27918337.23373125,37846119.37476558,1.3464940013416669,24066012.3271263,20734097.0,0.31,2.48,0.53,0.045513,0.86,0.73,0.72,1.08,7751228.17009106,7.2,-999.0,129.2407108239095,18.2,0.364,651834.0
MG,2015-04-01,27918337.23373125,37846119.37476558,1.3464940013416669,24066012.3271263,20734097.0,0.62,3.83,1.21,0.04703818182,0.86,0.73,0.72,1.09,7751228.17009106,7.2,-999.0,115.94286831189326,18.2,0.364,596613.0
MG,2015-05-01,27918337.23373125,37846119.37476558,1.3464940013416669,24066012.3271263,20734097.0,0.46,4.56,0.92,0.04737575,0.86,0.73,0.72,1.03,7751228.17009106,7.1,-999.0,124.07910042652186,18.88,0.3776,626130.0
MG,2015-06-01,27918337.23373125,37846119.37476558,1.3464940013416669,24066012.3271263,20734097.0,0.95,5.34,0.4,0.049037,0.86,0.73,0.72,1.05,7751228.17009106,6.9,-999.0,123.72150902353746,18.94,0.3788,626394.0
MG,2015-07-01,27918337.23373125,37846119.37476558,1.3464940013416669,24066012.3271263,20734097.0,1.84,6.17,0.68,0.05053785714,0.86,0.73,0.72,1.13,7751228.17009106,7.0,-999.0,121.41124620293364,18.89,0.3778,561989.0
MG,2015-08-01,27918337.23373125,37846119.37476558,1.3464940013416669,24066012.3271263,20734097.0,0.55,6.83,0.58,0.05093956522,0.86,0.73,0.72,1.27,7751228.17009106,7.0,-999.0,116.34604619039202,18.75,0.375,494133.0
MG,2015-09-01,27918337.23373125,37846119.37476558,1.3464940013416669,24066012.3271263,20734097.0,0.59,7.06,0.4,0.052531,0.86,0.73,0.72,1.36,7751228.17009106,6.9,-999.0,102.4384691681888,18.0,0.36,465763.0
MG,2015-10-01,27918337.23373125,37846119.37476558,1.3464940013416669,24066012.3271263,20734097.0,0.22,7.64,1.42,0.052531,0.86,0.73,0.72,1.34,7751228.17009106,6.7,-999.0,90.1072217427556,17.6,0.352,487701.0
MG,2015-11-01,27918337.23373125,37846119.37476558,1.3464940013416669,24066012.3271263,20734097.0,0.36,8.52,1.76,0.052531,0.86,0.73,0.72,1.45,7751228.17009106,6.6,-999.0,90.71842067476732,17.6,0.352,408303.0
MG,2015-12-01,27918337.23373125,37846119.37476558,1.3464940013416669,24066012.3271263,20734097.0,0.34,9.62,1.19,0.052531,0.86,0.73,0.72,1.49,7751228.17009106,6.6,-999.0,95.27441042669588,17.99,0.3597999999999999,396658.0
MG,2016-01-01,26142566.480213333,38120251.10275284,1.252692508425,19798174.3457769,20869101.0,0.1,10.67,0.44,0.052531,0.87,0.73,0.73,1.49,7751228.17009106,6.9,-999.0,92.4793048787648,17.9,0.358,416150.0
MG,2016-02-01,26142566.480213333,38120251.10275284,1.252692508425,19798174.3457769,20869101.0,0.39,1.27,1.53,0.052531,0.87,0.73,0.73,1.55,7806241.86849827,7.5,-999.0,88.34380051081472,17.9,0.358,339621.0
MG,2016-03-01,26142566.480213333,38120251.10275284,1.252692508425,19798174.3457769,20869101.0,0.54,2.18,0.79,0.052531,0.87,0.73,0.73,1.67,7806241.86849827,8.0,-999.0,90.0914026418158,17.9,0.358,466774.0
MG,2016-04-01,26142566.480213333,38120251.10275284,1.252692508425,19798174.3457769,20869101.0,0.64,2.62,0.43,0.052531,0.87,0.73,0.73,1.67,7806241.86849827,8.1,-999.0,96.11443410049802,17.8,0.356,415069.0
MG,2016-05-01,26142566.480213333,38120251.10275284,1.252692508425,19798174.3457769,20869101.0,0.55,3.25,0.36,0.052531,0.87,0.73,0.73,1.63,7806241.86849827,8.3,-999.0,102.07959123293354,18.2,0.364,439446.0
MG,2016-06-01,26142566.480213333,38120251.10275284,1.252692508425,19798174.3457769,20869101.0,0.08,4.05,1.13,0.052531,0.87,0.73,0.73,1.62,7806241.86849827,8.4,-999.0,100.58513207516708,17.8,0.356,440616.0
MG,2016-07-01,26142566.480213333,38120251.10275284,1.252692508425,19798174.3457769,20869101.0,1.93,4.42,1.63,0.052531,0.87,0.73,0.73,1.64,7806241.86849827,8.7,-999.0,103.95747194329594,17.8,0.356,429457.0
MG,2016-08-01,26142566.480213333,38120251.10275284,1.252692508425,19798174.3457769,20869101.0,0.49,4.96,-0.39,0.052531,0.87,0.73,0.73,1.66,7806241.86849827,8.9,-999.0,106.85174066573724,17.5,0.35,468183.0
MG,2016-09-01,26142566.480213333,38120251.10275284,1.252692508425,19798174.3457769,20869101.0,0.29,5.42,0.43,0.052531,0.87,0.73,0.73,1.61,7806241.86849827,9.0,-999.0,107.17643202180372,17.2,0.344,438992.0
MG,2016-10-01,26142566.480213333,38120251.10275284,1.252692508425,19798174.3457769,20869101.0,0.33,5.51,0.03,0.052531,0.87,0.73,0.73,1.62,7806241.86849827,9.1,-999.0,101.3397910031323,16.5,0.33,417542.0
MG,2016-11-01,26142566.480213333,38120251.10275284,1.252692508425,19798174.3457769,20869101.0,0.21,5.78,0.13,0.0521826,0.87,0.73,0.73,1.52,7806241.86849827,9.1,-999.0,100.6954198964482,16.04,0.3208,380746.0
MG,2016-12-01,26142566.480213333,38120251.10275284,1.252692508425,19798174.3457769,20869101.0,0.16,5.97,0.05,0.05166,0.87,0.73,0.73,1.41,7806241.86849827,9.1,-999.0,93.05721372938004,15.55,0.311,363966.0
MG,2017-01-01,25294625.261354,39872728.511571504,1.2046459332083332,16894030.0181445,20997560.0,0.35,6.29,0.83,0.050788,0.87,0.74,0.74,1.25,7806241.86849827,9.6,-999.0,89.49164676833459,15.0,0.3,390594.0
MG,2017-02-01,25294625.261354,39872728.511571504,1.2046459332083332,16894030.0181445,20997560.0,0.41,0.38,0.43,0.049115,0.87,0.74,0.74,1.2,7820758.2968949,10.3,-999.0,90.4083019790858,14.45,0.289,338767.0
MG,2017-03-01,25294625.261354,39872728.511571504,1.2046459332083332,16894030.0181445,20997560.0,0.65,0.71,0.06,0.047865,0.87,0.74,0.74,1.07,7820758.2968949,11.1,39049.0,92.77769326448984,14.400000000000002,0.288,419962.0
MG,2017-04-01,25294625.261354,39872728.511571504,1.2046459332083332,16894030.0181445,20997560.0,0.16,0.96,-0.38,0.045513,0.87,0.74,0.74,1.02,7820758.2968949,11.3,193012.0,94.3115603593986,14.75,0.295,387800.0
MG,2017-05-01,25294625.261354,39872728.511571504,1.2046459332083332,16894030.0181445,20997560.0,-0.02,1.1,-1.24,0.04353744444,0.87,0.74,0.74,1.0,7820758.2968949,11.3,131765.0,91.19397141951178,14.3,0.286,391122.0
MG,2017-06-01,25294625.261354,39872728.511571504,1.2046459332083332,16894030.0181445,20997560.0,0.63,1.42,-0.51,0.041957,0.87,0.74,0.74,0.93,7820758.2968949,11.4,34703.0,89.73334919528901,14.400000000000002,0.288,409739.0
MG,2017-07-01,25294625.261354,39872728.511571504,1.2046459332083332,16894030.0181445,20997560.0,0.93,1.18,-0.96,0.03837,0.87,0.74,0.74,0.86,7820758.2968949,11.7,872837.0,87.39543399318235,14.400000000000002,0.288,413460.0
MG,2017-08-01,25294625.261354,39872728.511571504,1.2046459332083332,16894030.0181445,20997560.0,0.3,1.43,-0.3,0.03785271429,0.87,0.74,0.74,0.75,7820758.2968949,11.9,152905.0,84.8372689885027,13.6,0.272,497019.0
MG,2017-09-01,25294625.261354,39872728.511571504,1.2046459332083332,16894030.0181445,20997560.0,0.36,1.62,0.24,0.034749,0.87,0.74,0.74,0.7,7820758.2968949,11.9,31455.0,84.41985839872723,13.3,0.266,476478.0
MG,2017-10-01,25294625.261354,39872728.511571504,1.2046459332083332,16894030.0181445,20997560.0,0.06,1.78,0.62,0.0318266,0.87,0.74,0.74,0.65,7820758.2968949,11.9,176351.0,85.49217012941857,13.4,0.268,421395.0
MG,2017-11-01,25294625.261354,39872728.511571504,1.2046459332083332,16894030.0181445,20997560.0,0.31,2.21,0.1,0.03056971429,0.87,0.74,0.74,0.65,7820758.2968949,12.0,11824.0,86.36172365322805,13.78,0.2756,413641.0
MG,2017-12-01,25294625.261354,39872728.511571504,1.2046459332083332,16894030.0181445,20997560.0,0.31,2.5,0.8,0.028333,0.87,0.74,0.74,0.65,7820758.2968949,12.2,125046.0,84.55595849517393,13.78,0.2756,338033.0
MG,2018-01-01,25763865.16732742,42089634.3219165,1.2199067805,14105156.2950272,21119536.0,0.07,2.95,0.74,0.0268514,0.88,0.74,0.75,0.71,7820758.2968949,12.7,484159.0,85.05687419025095,14.000000000000002,0.28,431028.0
MG,2018-02-01,25763865.16732742,42089634.3219165,1.2199067805,14105156.2950272,21119536.0,0.31,0.29,0.58,0.026481,0.88,0.74,0.75,0.68,7813724.30644261,13.3,-999.0,87.83380100632279,14.099999999999998,0.282,305105.0
MG,2018-03-01,25763865.16732742,42089634.3219165,1.2199067805,14105156.2950272,21119536.0,0.13,0.61,0.15,0.02581005556,0.88,0.74,0.75,0.71,7813724.30644261,13.9,12483.0,89.46475397192657,14.499999999999998,0.29,402406.0
MG,2018-04-01,25763865.16732742,42089634.3219165,1.2199067805,14105156.2950272,21119536.0,0.24,0.7,0.56,0.02528571429,0.88,0.74,0.75,0.69,7813724.30644261,13.7,144494.0,94.53484066305082,15.5,0.31,419419.0
MG,2018-05-01,25763865.16732742,42089634.3219165,1.2199067805,14105156.2950272,21119536.0,0.29,0.92,0.93,0.02462,0.88,0.74,0.75,0.74,7813724.30644261,13.4,65319.0,90.97591583819424,15.5,0.31,336054.0
MG,2018-06-01,25763865.16732742,42089634.3219165,1.2199067805,14105156.2950272,21119536.0,0.23,1.33,1.64,0.02462,0.88,0.74,0.75,0.73,7813724.30644261,13.1,31051.0,85.25718596281688,15.5,0.31,568395.0
MG,2018-07-01,25763865.16732742,42089634.3219165,1.2199067805,14105156.2950272,21119536.0,0.97,2.6,1.48,0.02462,0.88,0.74,0.75,0.75,7813724.30644261,12.9,891165.0,82.15900227924975,15.5,0.31,541488.0
MG,2018-08-01,25763865.16732742,42089634.3219165,1.2199067805,14105156.2950272,21119536.0,0.61,2.94,0.44,0.02462,0.88,0.74,0.75,0.77,7813724.30644261,12.7,140186.0,82.95105944477682,15.88,0.3176,537851.0
