data;estados;consumo;y_pred
2003-08-01;RO;18397,0;
2003-09-01;RO;22262,0;
2003-10-01;RO;18333,0;
2003-11-01;RO;18156,0;
2003-12-01;RO;15494,0;
2004-01-01;RO;13420,0;
2004-02-01;RO;11302,0;
2004-03-01;RO;16993,0;
2004-04-01;RO;16214,0;
2004-05-01;RO;15406,0;
2004-06-01;RO;19759,0;
2004-07-01;RO;20185,0;
2004-08-01;RO;19467,0;
2004-09-01;RO;18700,0;
2004-10-01;RO;22264,0;
2004-11-01;RO;14075,0;
2004-12-01;RO;21219,0;
2005-01-01;RO;21211,0;
2005-02-01;RO;15823,0;
2005-03-01;RO;15195,0;
2005-04-01;RO;15479,0;
2005-05-01;RO;18536,0;
2005-06-01;RO;22600,0;
2005-07-01;RO;17735,0;
2005-08-01;RO;23933,0;
2005-09-01;RO;21268,0;
2005-10-01;RO;22834,0;
2005-11-01;RO;19522,0;
2005-12-01;RO;18921,0;
2006-01-01;RO;15232,0;
2006-02-01;RO;14323,0;
2006-03-01;RO;18022,0;
2006-04-01;RO;18153,0;
2006-05-01;RO;24051,0;
2006-06-01;RO;19856,0;
2006-07-01;RO;24547,0;
2006-08-01;RO;31799,0;
2006-09-01;RO;23772,0;
2006-10-01;RO;24950,0;
2006-11-01;RO;31004,0;
2006-12-01;RO;26292,0;
2007-01-01;RO;23886,0;
2007-02-01;RO;17043,0;
2007-03-01;RO;26506,0;
2007-04-01;RO;24619,0;
2007-05-01;RO;27225,0;
2007-06-01;RO;30325,0;
2007-07-01;RO;31345,0;
2007-08-01;RO;41466,0;
2007-09-01;RO;31547,0;
2007-10-01;RO;30362,0;
2007-11-01;RO;37141,0;
2007-12-01;RO;29912,0;
2008-01-01;RO;25691,0;
2008-02-01;RO;20925,0;
2008-03-01;RO;26599,0;
2008-04-01;RO;31491,0;
2008-05-01;RO;34899,0;
2008-06-01;RO;36232,0;
2008-07-01;RO;48534,0;
2008-08-01;RO;33365,0;
2008-09-01;RO;39081,0;
2008-10-01;RO;34094,0;
2008-11-01;RO;30893,0;
2008-12-01;RO;28984,0;
2009-01-01;RO;29450,0;
2009-02-01;RO;21202,0;
2009-03-01;RO;23438,0;
2009-04-01;RO;30851,0;
2009-05-01;RO;30705,0;
2009-06-01;RO;33157,0;
2009-07-01;RO;46931,0;
2009-08-01;RO;52028,0;
2009-09-01;RO;39746,0;
2009-10-01;RO;56136,0;
2009-11-01;RO;43751,0;
2009-12-01;RO;44930,0;
2010-01-01;RO;41841,0;
2010-02-01;RO;51530,0;
2010-03-01;RO;66877,0;
2010-04-01;RO;68114,0;
2010-05-01;RO;74693,0;
2010-06-01;RO;69723,0;
2010-07-01;RO;88606,0;
2010-08-01;RO;91828,0;
2010-09-01;RO;79600,0;
2010-10-01;RO;98639,0;
2010-11-01;RO;103767,0;
2010-12-01;RO;86207,0;
2011-01-01;RO;86627,0;
2011-02-01;RO;89239,0;
2011-03-01;RO;70964,0;
2011-04-01;RO;51254,0;
2011-05-01;RO;79718,0;
2011-06-01;RO;92461,0;
2011-07-01;RO;95233,0;
2011-08-01;RO;111497,0;
2011-09-01;RO;101484,0;
2011-10-01;RO;88575,0;
2011-11-01;RO;85509,0;
2011-12-01;RO;69009,0;
2012-01-01;RO;76504,0;
2012-02-01;RO;71465,0;
2012-03-01;RO;60310,0;
2012-04-01;RO;59470,0;
2012-05-01;RO;83207,0;
2012-06-01;RO;78851,0;
2012-07-01;RO;87357,0;
2012-08-01;RO;103474,0;
2012-09-01;RO;76909,0;
2012-10-01;RO;81917,0;
2012-11-01;RO;84588,0;
2012-12-01;RO;69449,0;
2013-01-01;RO;71963,0;
2013-02-01;RO;63171,0;
2013-03-01;RO;67048,0;
2013-04-01;RO;55862,0;
2013-05-01;RO;77398,0;
2013-06-01;RO;71219,0;
2013-07-01;RO;81103,0;
2013-08-01;RO;77081,0;
2013-09-01;RO;73869,0;
2013-10-01;RO;73104,0;
2013-11-01;RO;65958,0;
2013-12-01;RO;48894,0;
2014-01-01;RO;54117,0;
2014-02-01;RO;59150,0;
2014-03-01;RO;57345,0;
2014-04-01;RO;56187,0;
2014-05-01;RO;63403,0;
2014-06-01;RO;73497,0;
2014-07-01;RO;73696,0;
2014-08-01;RO;72366,0;
2014-09-01;RO;75142,0;
2014-10-01;RO;73101,0;
2014-11-01;RO;62809,0;
2014-12-01;RO;51082,0;
2015-01-01;RO;43969,0;
2015-02-01;RO;56610,0;
2015-03-01;RO;50875,0;
2015-04-01;RO;42192,0;
2015-05-01;RO;48218,0;
2015-06-01;RO;50789,0;
2015-07-01;RO;55824,0;
2015-08-01;RO;51939,0;
2015-09-01;RO;55288,0;
2015-10-01;RO;49204,0;
2015-11-01;RO;42726,0;
2015-12-01;RO;35764,0;
2016-01-01;RO;32110,0;
2016-02-01;RO;34825,0;
2016-03-01;RO;34328,0;
2016-04-01;RO;35450,0;
2016-05-01;RO;36695,0;
2016-06-01;RO;36606,0;
2016-07-01;RO;40673,0;
2016-08-01;RO;40519,0;
2016-09-01;RO;35289,0;
2016-10-01;RO;37441,0;
2016-11-01;RO;34310,0;
2016-12-01;RO;32447,0;
2017-01-01;RO;29715,0;
2017-02-01;RO;29662,0;
2017-03-01;RO;31408,0;
2017-04-01;RO;29484,0;
2017-05-01;RO;33601,0;
2017-06-01;RO;36905,0;
2017-07-01;RO;36094,0;64117,23691840698
2017-08-01;RO;42556,0;46313,468592966776
2017-09-01;RO;41193,0;43992,003310649554
2017-10-01;RO;37053,0;44710,33316166872
2017-11-01;RO;33527,0;42221,97547749164
2017-12-01;RO;25616,0;44672,10448451534
2018-01-01;RO;25221,0;46230,103704753696
2018-02-01;RO;23321,0;49098,98854699796
2018-03-01;RO;23927,0;48070,207161031474
2018-04-01;RO;24561,0;51786,28359444534
2018-05-01;RO;20135,0;51471,01607408338
2018-06-01;RO;34837,0;49684,124195352284
2018-07-01;RO;34338,0;68998,24893818318
2018-08-01;RO;39293,0;45524,06605207783
2018-09-01;RO;41610,0;43637,299467191944
2018-10-01;RO;43544,0;44830,1217116793
2018-11-01;RO;35658,0;41694,89123278504
2018-12-01;RO;29693,0;45740,20436656056
2019-01-01;RO;32559,0;40478,55486582566
2019-02-01;RO;24910,0;45805,338746916765
2019-03-01;RO;28713,0;44161,91941605415
2019-04-01;RO;32660,0;46827,539126401025
2019-05-01;RO;31635,0;46211,05064618583
2019-06-01;RO;35142,0;45182,37001058903
2019-07-01;RO;36419,0;64389,27972557055
2019-08-01;RO;40300,0;44349,13652447448
2019-09-01;RO;35493,0;42996,65547699711
2019-10-01;RO;38489,0;44515,61403760106
2019-11-01;RO;35591,0;42979,11571139323
2019-12-01;RO;27530,0;45772,08998614902
2003-01-01;RR;6920,0;
2003-02-01;RR;7476,0;
2003-03-01;RR;8659,0;
2003-04-01;RR;7259,0;
2003-05-01;RR;6786,0;
2003-06-01;RR;5555,0;
2003-07-01;RR;5060,0;
2003-08-01;RR;5241,0;
2003-09-01;RR;4794,0;
2003-10-01;RR;5781,0;
2003-11-01;RR;5236,0;
2003-12-01;RR;5516,0;
2004-01-01;RR;5752,5;
2004-02-01;RR;5006,0;
2004-03-01;RR;5470,0;
2004-04-01;RR;1513,313;
2004-05-01;RR;3705,915;
2004-06-01;RR;2891,75;
2004-07-01;RR;2796,75;
2004-08-01;RR;3319,963;
2004-09-01;RR;2351,0;
2004-10-01;RR;2124,75;
2004-11-01;RR;1654,0;
2004-12-01;RR;3188,0;
2005-01-01;RR;2928,0;
2005-02-01;RR;2118,0;
2005-03-01;RR;2876,0;
2005-04-01;RR;3091,0;
2005-05-01;RR;2684,0;
2005-06-01;RR;1466,0;
2005-07-01;RR;3161,0;
2005-08-01;RR;2107,0;
2005-09-01;RR;2674,0;
2005-10-01;RR;2351,0;
2005-11-01;RR;2327,0;
2005-12-01;RR;2396,0;
2006-01-01;RR;3458,0;
2006-02-01;RR;3467,0;
2006-03-01;RR;4437,0;
2006-04-01;RR;2394,0;
2006-05-01;RR;2040,0;
2006-06-01;RR;2291,0;
2006-07-01;RR;2365,0;
2006-08-01;RR;3013,0;
2006-09-01;RR;1843,0;
2006-10-01;RR;3350,0;
2006-11-01;RR;2334,0;
2006-12-01;RR;3251,0;
2007-01-01;RR;2530,0;
2007-02-01;RR;2885,0;
2007-03-01;RR;3519,0;
2007-04-01;RR;2635,0;
2007-05-01;RR;2555,0;
2007-06-01;RR;3210,0;
2007-07-01;RR;3001,0;
2007-08-01;RR;3026,0;
2007-09-01;RR;2157,0;
2007-10-01;RR;3655,0;
2007-11-01;RR;2908,0;
2007-12-01;RR;3850,0;
2008-01-01;RR;5564,0;
2008-02-01;RR;4858,0;
2008-03-01;RR;4369,0;
2008-04-01;RR;5565,0;
2008-05-01;RR;4825,0;
2008-06-01;RR;3693,0;
2008-07-01;RR;3922,0;
2008-08-01;RR;4293,0;
2008-09-01;RR;3131,0;
2008-10-01;RR;4837,0;
2008-11-01;RR;6646,0;
2008-12-01;RR;8306,0;
2009-01-01;RR;3789,0;
2009-02-01;RR;4322,0;
2009-03-01;RR;6586,0;
2009-04-01;RR;3765,0;
2009-05-01;RR;3991,0;
2009-06-01;RR;3566,0;
2009-07-01;RR;7338,0;
2009-08-01;RR;6946,0;
2009-09-01;RR;4990,0;
2009-10-01;RR;6286,0;
2009-11-01;RR;6073,0;
2009-12-01;RR;5412,0;
2010-01-01;RR;7224,0;
2010-02-01;RR;7534,0;
2010-03-01;RR;7626,0;
2010-04-01;RR;6218,0;
2010-05-01;RR;6211,0;
2010-06-01;RR;6338,0;
2010-07-01;RR;7085,0;
2010-08-01;RR;7315,0;
2010-09-01;RR;6640,0;
2010-10-01;RR;6459,0;
2010-11-01;RR;8807,0;
2010-12-01;RR;8951,0;
2011-01-01;RR;11753,0;
2011-02-01;RR;10452,0;
2011-03-01;RR;10200,0;
2011-04-01;RR;8940,0;
2011-05-01;RR;7316,0;
2011-06-01;RR;6204,0;
2011-07-01;RR;8290,0;
2011-08-01;RR;7870,0;
2011-09-01;RR;6693,0;
2011-10-01;RR;6684,0;
2011-11-01;RR;8833,0;
2011-12-01;RR;9774,0;
2012-01-01;RR;9914,0;
2012-02-01;RR;9563,0;
2012-03-01;RR;9217,0;
2012-04-01;RR;8291,0;
2012-05-01;RR;9572,0;
2012-06-01;RR;7885,0;
2012-07-01;RR;7461,0;
2012-08-01;RR;9928,0;
2012-09-01;RR;6799,0;
2012-10-01;RR;6685,0;
2012-11-01;RR;7509,0;
2012-12-01;RR;7242,0;
2013-01-01;RR;8872,0;
2013-02-01;RR;9111,0;
2013-03-01;RR;11886,0;
2013-04-01;RR;13366,0;
2013-05-01;RR;9793,0;
2013-06-01;RR;8558,0;
2013-07-01;RR;9703,0;
2013-08-01;RR;9367,0;
2013-09-01;RR;9775,0;
2013-10-01;RR;9853,0;
2013-11-01;RR;11224,0;
2013-12-01;RR;10406,0;
2014-01-01;RR;10334,0;
2014-02-01;RR;9723,0;
2014-03-01;RR;10850,0;
2014-04-01;RR;11072,0;
2014-05-01;RR;9501,0;
2014-06-01;RR;11617,0;
2014-07-01;RR;10944,0;
2014-08-01;RR;11447,0;
2014-09-01;RR;11006,0;
2014-10-01;RR;13322,0;
2014-11-01;RR;11245,0;
2014-12-01;RR;8592,0;
2015-01-01;RR;12845,0;
2015-02-01;RR;9759,0;
2015-03-01;RR;9856,0;
2015-04-01;RR;9468,0;
2015-05-01;RR;11937,0;
2015-06-01;RR;8438,0;
2015-07-01;RR;15279,0;
2015-08-01;RR;12303,0;
2015-09-01;RR;10868,0;
2015-10-01;RR;12857,0;
2015-11-01;RR;10157,0;
2015-12-01;RR;9416,0;
2016-01-01;RR;9349,0;
2016-02-01;RR;10847,0;
2016-03-01;RR;10860,0;
2016-04-01;RR;8949,0;
2016-05-01;RR;9679,0;
2016-06-01;RR;9955,0;
2016-07-01;RR;9770,0;
2016-08-01;RR;10965,0;
2016-09-01;RR;8888,0;
2016-10-01;RR;10463,0;
2016-11-01;RR;8548,0;
2016-12-01;RR;9565,0;
2017-01-01;RR;8438,0;
2017-02-01;RR;6557,0;
2017-03-01;RR;8184,0;
2017-04-01;RR;8092,0;
2017-05-01;RR;7806,0;
2017-06-01;RR;10831,0;
2017-07-01;RR;7703,0;13303,147380916642
2017-08-01;RR;8956,0;4606,965936986155
2017-09-01;RR;8626,0;2429,464341340652
2017-10-01;RR;6735,0;3331,69189930999
2017-11-01;RR;9161,0;813,8945914159194
2017-12-01;RR;8634,0;3348,7343462489152
2018-01-01;RR;7115,0;8006,41208478195
2018-02-01;RR;2781,0;11025,76996589805
2018-03-01;RR;7490,0;11203,456474450337
2018-04-01;RR;7043,0;14006,819184822998
2018-05-01;RR;4877,0;12587,547697485199
2018-06-01;RR;7031,0;11292,677724709538
2018-07-01;RR;5988,0;16143,34247848078
2018-08-01;RR;7275,0;7956,047357039242
2018-09-01;RR;9468,0;7243,486427891949
2018-10-01;RR;7970,0;8553,543888886961
2018-11-01;RR;7866,0;6078,667718357414
2018-12-01;RR;8108,0;10154,231506021672
2019-01-01;RR;9908,0;4244,401227912145
2019-02-01;RR;10723,0;9012,901974042274
2019-03-01;RR;10625,0;9174,431970971236
2019-04-01;RR;10593,0;9934,622440866493
2019-05-01;RR;10681,0;9122,42133361198
2019-06-01;RR;7887,0;7491,112896560146
2019-07-01;RR;9751,0;14960,58205699415
2019-08-01;RR;9654,0;6238,864793720488
2019-09-01;RR;9422,0;5213,055140558317
2019-10-01;RR;11160,0;7006,083769925208
2019-11-01;RR;10491,0;5474,854934300158
2019-12-01;RR;10225,0;7699,44766126405
2003-01-01;RS;188093,0;
2003-02-01;RS;170973,0;
2003-03-01;RS;174880,0;
2003-04-01;RS;178111,0;
2003-05-01;RS;184331,0;
2003-06-01;RS;160740,0;
2003-07-01;RS;175805,0;
2003-08-01;RS;179478,0;
2003-09-01;RS;177581,0;
2003-10-01;RS;190158,0;
2003-11-01;RS;166277,0;
2003-12-01;RS;156573,0;
2004-01-01;RS;174261,0;
2004-02-01;RS;164909,054;
2004-03-01;RS;202662,0;
2004-04-01;RS;174149,0;
2004-05-01;RS;159955,0;
2004-06-01;RS;180711,3;
2004-07-01;RS;181807,0;
2004-08-01;RS;186124,0;
2004-09-01;RS;162686,97;
2004-10-01;RS;179882,59;
2004-11-01;RS;172935,0;
2004-12-01;RS;176633,0;
2005-01-01;RS;168412,0;
2005-02-01;RS;153593,111;
2005-03-01;RS;166196,0;
2005-04-01;RS;150226,0;
2005-05-01;RS;154220,0;
2005-06-01;RS;163261,0;
2005-07-01;RS;161492,0;
2005-08-01;RS;173938,0;
2005-09-01;RS;154493,0;
2005-10-01;RS;153438,0;
2005-11-01;RS;185306,0;
2005-12-01;RS;181484,0;
2006-01-01;RS;170928,0;
2006-02-01;RS;160527,95;
2006-03-01;RS;195809,0;
2006-04-01;RS;159962,0;
2006-05-01;RS;183965,42;
2006-06-01;RS;162528,262;
2006-07-01;RS;174380,2;
2006-08-01;RS;184400,0;
2006-09-01;RS;171344,0;
2006-10-01;RS;190782,485;
2006-11-01;RS;182346,0;
2006-12-01;RS;169954,29;
2007-01-01;RS;179615,0;
2007-02-01;RS;158886,0;
2007-03-01;RS;191003,0;
2007-04-01;RS;178867,0;
2007-05-01;RS;186781,0;
2007-06-01;RS;174657,0;
2007-07-01;RS;186040,0;
2007-08-01;RS;200352,0;
2007-09-01;RS;189412,0;
2007-10-01;RS;219425,0;
2007-11-01;RS;221717,0;
2007-12-01;RS;194188,0;
2008-01-01;RS;220955,0;
2008-02-01;RS;208475,0;
2008-03-01;RS;206443,0;
2008-04-01;RS;225882,0;
2008-05-01;RS;218981,0;
2008-06-01;RS;204735,0;
2008-07-01;RS;239142,0;
2008-08-01;RS;225818,0;
2008-09-01;RS;250363,0;
2008-10-01;RS;249948,0;
2008-11-01;RS;230210,0;
2008-12-01;RS;237590,0;
2009-01-01;RS;199662,0;
2009-02-01;RS;195022,0;
2009-03-01;RS;241787,0;
2009-04-01;RS;228783,0;
2009-05-01;RS;217827,0;
2009-06-01;RS;221613,0;
2009-07-01;RS;226357,0;
2009-08-01;RS;220979,0;
2009-09-01;RS;209868,0;
2009-10-01;RS;255586,0;
2009-11-01;RS;234473,0;
2009-12-01;RS;233783,0;
2010-01-01;RS;218089,0;
2010-02-01;RS;217799,0;
2010-03-01;RS;274172,0;
2010-04-01;RS;240049,0;
2010-05-01;RS;235199,0;
2010-06-01;RS;251884,0;
2010-07-01;RS;250763,0;
2010-08-01;RS;267189,0;
2010-09-01;RS;253323,0;
2010-10-01;RS;287265,0;
2010-11-01;RS;285991,0;
2010-12-01;RS;288589,0;
2011-01-01;RS;258457,0;
2011-02-01;RS;239847,0;
2011-03-01;RS;292770,0;
2011-04-01;RS;258432,0;
2011-05-01;RS;296282,0;
2011-06-01;RS;295748,0;
2011-07-01;RS;280502,0;
2011-08-01;RS;278658,0;
2011-09-01;RS;284930,0;
2011-10-01;RS;310394,0;
2011-11-01;RS;311065,0;
2011-12-01;RS;292092,0;
2012-01-01;RS;294069,0;
2012-02-01;RS;271544,0;
2012-03-01;RS;299910,0;
2012-04-01;RS;280566,0;
2012-05-01;RS;324204,0;
2012-06-01;RS;291989,0;
2012-07-01;RS;289212,0;
2012-08-01;RS;325603,0;
2012-09-01;RS;252327,0;
2012-10-01;RS;298282,0;
2012-11-01;RS;313289,0;
2012-12-01;RS;246794,0;
2013-01-01;RS;299585,0;
2013-02-01;RS;270936,0;
2013-03-01;RS;269996,0;
2013-04-01;RS;310597,0;
2013-05-01;RS;298972,0;
2013-06-01;RS;263791,0;
2013-07-01;RS;310117,0;
2013-08-01;RS;284763,0;
2013-09-01;RS;290774,0;
2013-10-01;RS;323114,0;
2013-11-01;RS;308596,0;
2013-12-01;RS;274479,0;
2014-01-01;RS;275082,0;
2014-02-01;RS;290431,0;
2014-03-01;RS;303414,0;
2014-04-01;RS;296811,0;
2014-05-01;RS;321450,0;
2014-06-01;RS;260947,0;
2014-07-01;RS;293558,0;
2014-08-01;RS;313526,0;
2014-09-01;RS;321810,0;
2014-10-01;RS;314755,0;
2014-11-01;RS;302292,0;
2014-12-01;RS;272006,0;
2015-01-01;RS;251145,0;
2015-02-01;RS;270996,0;
2015-03-01;RS;341590,0;
2015-04-01;RS;282191,0;
2015-05-01;RS;288807,0;
2015-06-01;RS;272573,0;
2015-07-01;RS;244763,0;
2015-08-01;RS;284956,0;
2015-09-01;RS;251168,0;
2015-10-01;RS;265937,0;
2015-11-01;RS;250174,0;
2015-12-01;RS;237822,0;
2016-01-01;RS;251978,0;
2016-02-01;RS;254252,0;
2016-03-01;RS;259395,0;
2016-04-01;RS;224342,0;
2016-05-01;RS;251984,0;
2016-06-01;RS;262133,0;
2016-07-01;RS;252646,0;
2016-08-01;RS;245702,0;
2016-09-01;RS;233952,0;
2016-10-01;RS;216512,0;
2016-11-01;RS;248864,0;
2016-12-01;RS;221927,0;
2017-01-01;RS;218098,0;
2017-02-01;RS;196675,0;
2017-03-01;RS;251395,0;
2017-04-01;RS;199081,0;
2017-05-01;RS;220793,0;
2017-06-01;RS;211546,0;
2017-07-01;RS;244680,0;247417,39362634116
2017-08-01;RS;252183,0;239156,3048266239
2017-09-01;RS;249403,0;237158,2647698197
2017-10-01;RS;208299,0;238237,4125441958
2017-11-01;RS;238414,0;235572,6112892529
2017-12-01;RS;213179,0;237817,93240999864
2018-01-01;RS;221534,0;210720,14492449598
2018-02-01;RS;212139,0;213794,23040715736
2018-03-01;RS;228994,0;213781,2954408366
2018-04-01;RS;226827,0;215179,08919973872
2018-05-01;RS;186855,0;215385,26091674718
2018-06-01;RS;253021,0;213278,21550319882
2018-07-01;RS;194988,0;219486,5981913413
2018-08-01;RS;244406,0;210216,11483533683
2018-09-01;RS;201372,0;209164,05593089495
2018-10-01;RS;251369,0;211184,67524218923
2018-11-01;RS;242782,0;208284,11905661997
2018-12-01;RS;201288,0;211749,94379847372
2019-01-01;RS;226547,0;209193,3944459672
2019-02-01;RS;228500,0;214206,60629905367
2019-03-01;RS;223896,0;213993,03751430605
2019-04-01;RS;234132,0;215969,3622305142
2019-05-01;RS;207586,0;214563,86001136157
2019-06-01;RS;228583,0;212670,1265945173
2019-07-01;RS;234565,0;221714,3685567264
2019-08-01;RS;249519,0;211723,01552220763
2019-09-01;RS;230086,0;210846,06007716493
2019-10-01;RS;233136,0;212334,83486078636
2019-11-01;RS;233800,0;210822,97803564722
2019-12-01;RS;223214,0;213744,04915571798
2003-01-01;SC;142456,0;
2003-02-01;SC;135829,0;
2003-03-01;SC;133135,0;
2003-04-01;SC;144723,0;
2003-05-01;SC;150523,0;
2003-06-01;SC;128735,0;
2003-07-01;SC;154768,0;
2003-08-01;SC;142558,0;
2003-09-01;SC;144182,0;
2003-10-01;SC;152080,0;
2003-11-01;SC;139013,0;
2003-12-01;SC;119170,0;
2004-01-01;SC;135344,0;
2004-02-01;SC;127693,0;
2004-03-01;SC;151570,0;
2004-04-01;SC;137044,0;
2004-05-01;SC;134493,0;
2004-06-01;SC;150250,0;
2004-07-01;SC;149578,0;
2004-08-01;SC;164042,0;
2004-09-01;SC;148187,0;
2004-10-01;SC;151102,0;
2004-11-01;SC;154958,0;
2004-12-01;SC;135844,0;
2005-01-01;SC;134837,0;
2005-02-01;SC;136495,0;
2005-03-01;SC;154807,0;
2005-04-01;SC;146582,0;
2005-05-01;SC;149537,0;
2005-06-01;SC;165664,0;
2005-07-01;SC;162223,0;
2005-08-01;SC;165871,0;
2005-09-01;SC;146298,0;
2005-10-01;SC;151753,0;
2005-11-01;SC;160162,0;
2005-12-01;SC;150421,0;
2006-01-01;SC;154694,0;
2006-02-01;SC;136733,0;
2006-03-01;SC;166125,94;
2006-04-01;SC;137965,0;
2006-05-01;SC;163144,3;
2006-06-01;SC;151967,0;
2006-07-01;SC;158404,0;
2006-08-01;SC;171917,0;
2006-09-01;SC;161125,9;
2006-10-01;SC;170225,0;
2006-11-01;SC;158829,0;
2006-12-01;SC;139348,0;
2007-01-01;SC;155540,0;
2007-02-01;SC;143950,0;
2007-03-01;SC;162835,0;
2007-04-01;SC;151579,0;
2007-05-01;SC;154226,0;
2007-06-01;SC;171583,0;
2007-07-01;SC;173115,0;
2007-08-01;SC;197102,0;
2007-09-01;SC;183864,0;
2007-10-01;SC;211654,0;
2007-11-01;SC;208967,0;
2007-12-01;SC;167424,0;
2008-01-01;SC;188733,0;
2008-02-01;SC;187477,0;
2008-03-01;SC;197396,0;
2008-04-01;SC;216309,0;
2008-05-01;SC;226470,0;
2008-06-01;SC;224222,0;
2008-07-01;SC;262822,0;
2008-08-01;SC;248860,0;
2008-09-01;SC;254899,0;
2008-10-01;SC;249480,0;
2008-11-01;SC;190635,0;
2008-12-01;SC;206284,0;
2009-01-01;SC;210285,0;
2009-02-01;SC;199963,0;
2009-03-01;SC;231075,0;
2009-04-01;SC;223196,0;
2009-05-01;SC;227301,0;
2009-06-01;SC;229390,0;
2009-07-01;SC;231080,0;
2009-08-01;SC;229331,0;
2009-09-01;SC;216467,0;
2009-10-01;SC;232457,0;
2009-11-01;SC;237628,0;
2009-12-01;SC;201227,0;
2010-01-01;SC;198686,0;
2010-02-01;SC;202264,0;
2010-03-01;SC;241177,0;
2010-04-01;SC;215317,0;
2010-05-01;SC;223331,0;
2010-06-01;SC;238782,0;
2010-07-01;SC;255631,0;
2010-08-01;SC;257961,0;
2010-09-01;SC;263827,0;
2010-10-01;SC;267393,0;
2010-11-01;SC;260253,0;
2010-12-01;SC;228137,0;
2011-01-01;SC;231765,0;
2011-02-01;SC;226547,0;
2011-03-01;SC;282090,0;
2011-04-01;SC;243255,0;
2011-05-01;SC;262534,0;
2011-06-01;SC;264380,0;
2011-07-01;SC;255091,0;
2011-08-01;SC;251899,0;
2011-09-01;SC;267564,0;
2011-10-01;SC;277126,0;
2011-11-01;SC;276719,0;
2011-12-01;SC;248840,0;
2012-01-01;SC;254813,0;
2012-02-01;SC;263264,0;
2012-03-01;SC;291302,0;
2012-04-01;SC;246351,0;
2012-05-01;SC;298866,0;
2012-06-01;SC;256136,0;
2012-07-01;SC;273433,0;
2012-08-01;SC;308092,0;
2012-09-01;SC;264483,0;
2012-10-01;SC;304170,0;
2012-11-01;SC;276773,0;
2012-12-01;SC;230627,0;
2013-01-01;SC;287056,0;
2013-02-01;SC;260528,0;
2013-03-01;SC;265596,0;
2013-04-01;SC;310249,0;
2013-05-01;SC;314468,0;
2013-06-01;SC;259332,0;
2013-07-01;SC;311726,0;
2013-08-01;SC;290193,0;
2013-09-01;SC;296088,0;
2013-10-01;SC;326218,0;
2013-11-01;SC;305101,0;
2013-12-01;SC;239672,0;
2014-01-01;SC;278834,0;
2014-02-01;SC;269690,0;
2014-03-01;SC;301859,0;
2014-04-01;SC;287623,0;
2014-05-01;SC;318335,0;
2014-06-01;SC;272822,0;
2014-07-01;SC;333911,0;
2014-08-01;SC;330394,0;
2014-09-01;SC;331265,0;
2014-10-01;SC;347797,0;
2014-11-01;SC;313927,0;
2014-12-01;SC;264734,0;
2015-01-01;SC;266119,0;
2015-02-01;SC;276558,0;
2015-03-01;SC;329931,0;
2015-04-01;SC;284080,0;
2015-05-01;SC;253608,0;
2015-06-01;SC;295639,0;
2015-07-01;SC;283046,0;
2015-08-01;SC;303498,0;
2015-09-01;SC;278742,0;
2015-10-01;SC;249241,0;
2015-11-01;SC;240739,0;
2015-12-01;SC;206810,0;
2016-01-01;SC;238008,0;
2016-02-01;SC;238707,0;
2016-03-01;SC;259546,0;
2016-04-01;SC;240803,0;
2016-05-01;SC;248709,0;
2016-06-01;SC;256686,0;
2016-07-01;SC;274760,0;
2016-08-01;SC;239951,0;
2016-09-01;SC;249705,0;
2016-10-01;SC;222248,0;
2016-11-01;SC;250074,0;
2016-12-01;SC;203499,0;
2017-01-01;SC;220479,0;
2017-02-01;SC;211861,0;
2017-03-01;SC;258760,0;
2017-04-01;SC;211393,0;
2017-05-01;SC;249531,0;
2017-06-01;SC;231359,0;
2017-07-01;SC;265999,0;247574,89713961966
2017-08-01;SC;277169,0;238148,8082705616
2017-09-01;SC;245824,0;235462,57404971708
2017-10-01;SC;244227,0;236370,29470661285
2017-11-01;SC;263751,0;233875,57406684713
2017-12-01;SC;211136,0;236228,21768692453
2018-01-01;SC;219002,0;221708,2781913594
2018-02-01;SC;234275,0;225891,17360132784
2018-03-01;SC;249920,0;226016,14272258015
2018-04-01;SC;246326,0;229720,63106598557
2018-05-01;SC;198778,0;227751,971308502
2018-06-01;SC;285970,0;226090,4966143101
2018-07-01;SC;262597,0;234520,7284637159
2018-08-01;SC;277811,0;223421,1028818932
2018-09-01;SC;235885,0;221764,49191707632
2018-10-01;SC;272671,0;222933,92425114728
2018-11-01;SC;278592,0;220668,0448480041
2018-12-01;SC;214658,0;224616,85322768273
2019-01-01;SC;252700,0;227687,42858275972
2019-02-01;SC;246146,0;232344,6197292276
2019-03-01;SC;255873,0;232449,34894052017
2019-04-01;SC;273299,0;234192,14478596
2019-05-01;SC;270918,0;232234,54290681335
2019-06-01;SC;256605,0;230322,36732054947
2019-07-01;SC;303526,0;239944,24741360985
2019-08-01;SC;299284,0;230007,15912785378
2019-09-01;SC;284550,0;228582,38828031314
2019-10-01;SC;307576,0;230378,56380288894
2019-11-01;SC;281317,0;228952,44317145357
2019-12-01;SC;226233,0;230881,57372697946
2003-01-01;SE;23616,0;
2003-02-01;SE;21357,0;
2003-03-01;SE;20059,0;
2003-04-01;SE;19920,0;
2003-05-01;SE;19962,0;
2003-06-01;SE;16202,0;
2003-07-01;SE;20057,0;
2003-08-01;SE;19484,0;
2003-09-01;SE;21679,0;
2003-10-01;SE;20556,0;
2003-11-01;SE;19390,0;
2003-12-01;SE;23029,0;
